0 32 59 1 1 -1
0 1  2 1 -1
31 52  10 0.5 -1
31   10 0.25 -1
31   10 0.25 -1
31 21 50 11 0.428571 -1
31 43  11 0.571429 -1
31 67 18 12 1 -1
31   13 1 -1
31   14 0.222222 -1
31 45  14 0.444444 -1
31 55 18 14 0.333333 -1
31   15 0.25 -1
31 20  15 0.5 -1
31   15 0.25 -1
31 17  16 0.5 -1
31   16 0.25 -1
31   16 0.25 -1
31   17 0.25 -1
31 44 7 17 0.375 -1
31 11 51 17 0.375 -1
31 69  18 1 -1
31   19 0.333333 -1
31 18  19 0.666667 -1
31 59 47 20 0.428571 -1
31 5  20 0.571429 -1
31   21 0.333333 -1
31 26  21 0.666667 -1
31 42  22 0.333333 -1
31 6  22 0.333333 -1
31 14  22 0.333333 -1
31 10  23 0.666667 -1
31   23 0.333333 -1
31   24 1 -1
31 55 53 25 0.6 -1
31   25 0.4 -1
31 58  26 1 -1
31 7  27 1 -1
31   28 0.333333 -1
31 62  28 0.666667 -1
31   29 0.333333 -1
31   29 0.333333 -1
31   29 0.333333 -1
31 46  30 0.666667 -1
31   30 0.333333 -1
31   32 0.222222 -1
31 0 59 32 0.333333 -1
31 67  32 0.444444 -1
31   33 1 -1
31 1  34 1 -1
31 11 46 35 0.6 -1
31   35 0.4 -1
31 19 63 36 1 -1
31 26 47 37 0.333333 -1
31 11  37 0.444444 -1
31   37 0.222222 -1
31 12 8 38 1 -1
31 59  39 0.4 -1
31 18  39 0.4 -1
31   39 0.2 -1
31 63 47 40 0.6 -1
31   40 0.4 -1
31   41 0.4 -1
31 6 11 41 0.6 -1
31 63 68 42 0.6 -1
31   42 0.4 -1
31 64  43 0.5 -1
31 33  43 0.5 -1
31 11  44 1 -1
31 1 30 45 0.3 -1
31 47  45 0.4 -1
31 18 25 45 0.3 -1
31 68 23 46 1 -1
31   47 0.4 -1
31 64 10 47 0.6 -1
31   48 1 -1
31 58  49 0.5 -1
31   49 0.25 -1
31   49 0.25 -1
31 18 20 50 1 -1
31 66 61 51 0.333333 -1
31   51 0.222222 -1
31 6  51 0.444444 -1
31   52 0.333333 -1
31 27  52 0.666667 -1
31   53 0.25 -1
31 11 62 53 0.375 -1
31 21 68 53 0.375 -1
31 40 45 54 0.5 -1
31 0 67 54 0.5 -1
31   55 0.333333 -1
31 30  55 0.666667 -1
31   56 0.4 -1
31 15 45 56 0.6 -1
31 60 61 57 0.3 -1
31 8 7 57 0.3 -1
31 62  57 0.4 -1
31 66  58 0.444444 -1
31 63 7 58 0.333333 -1
31   58 0.222222 -1
31   59 0.333333 -1
31 47  59 0.666667 -1
31   60 0.4 -1
31 0 55 60 0.6 -1
31 45  61 0.5 -1
31   61 0.25 -1
31   61 0.25 -1
31   62 1 -1
31   63 0.333333 -1
31   63 0.333333 -1
31   63 0.333333 -1
31 59 7 64 0.428571 -1
31 11  64 0.571429 -1
31   65 0.222222 -1
31 3  65 0.444444 -1
31 53 10 65 0.333333 -1
31 46 5 66 0.428571 -1
31 47  66 0.571429 -1
31   67 0.5 -1
31   67 0.5 -1
31 32 18 68 1 -1
31   69 0.2 -1
31 61  69 0.4 -1
31 60  69 0.4 -1
32 27 7 0 0.272727 -1
32 43  0 0.363636 -1
32 48  0 0.363636 -1
32   1 0.2 -1
32 50  1 0.4 -1
32 49  1 0.4 -1
32 18 51 2 1 -1
32 58 50 3 0.5 -1
32 37 40 3 0.5 -1
32 34 64 4 0.6 -1
32   4 0.4 -1
32 51  5 1 -1
32 47  6 0.571429 -1
32 55 63 6 0.428571 -1
32 47  7 1 -1
32 10 45 8 0.428571 -1
32 7  8 0.571429 -1
32 52 7 9 0.272727 -1
32 21  9 0.363636 -1
32 30  9 0.363636 -1
32 35  10 0.333333 -1
32 17  10 0.333333 -1
32 23  10 0.333333 -1
32 2  11 0.571429 -1
32 55 33 11 0.428571 -1
32   12 0.5 -1
32   12 0.5 -1
32   13 0.4 -1
32 68 2 13 0.6 -1
32   14 1 -1
32   15 0.5 -1
32   15 0.5 -1
32   16 1 -1
32   17 0.4 -1
32 30 48 17 0.6 -1
32   18 0.4 -1
32 49 42 18 0.6 -1
32 5 27 19 1 -1
32 62 7 20 1 -1
32 19 50 21 0.5 -1
32 55 51 21 0.5 -1
32 61 26 22 1 -1
32 27 19 23 1 -1
32 61  24 0.4 -1
32 43  24 0.4 -1
32   24 0.2 -1
32   25 0.333333 -1
32   25 0.333333 -1
32   25 0.333333 -1
32 42 44 26 1 -1
32 35  27 1 -1
32 1  28 0.4 -1
32 18 68 28 0.3 -1
32 47 55 28 0.3 -1
32 2  29 0.571429 -1
32 68 41 29 0.428571 -1
32 66 47 30 1 -1
32   31 0.4 -1
32 63 19 31 0.6 -1
32 26  33 1 -1
32   34 0.333333 -1
32   34 0.333333 -1
32   34 0.333333 -1
32   35 0.333333 -1
32 53  35 0.666667 -1
32 25  36 0.666667 -1
32   36 0.333333 -1
32 58 11 37 0.3 -1
32 55 0 37 0.3 -1
32 45  37 0.4 -1
32 17 44 38 0.333333 -1
32 43 52 38 0.333333 -1
32 0 68 38 0.333333 -1
32   39 0.4 -1
32 10 1 39 0.6 -1
32 10  40 0.333333 -1
32 0  40 0.333333 -1
32 66  40 0.333333 -1
32 58 36 41 0.428571 -1
32 56  41 0.571429 -1
32 1  42 1 -1
32 59 46 43 0.5 -1
32 7 47 43 0.5 -1
32 40 61 44 1 -1
32 10  45 1 -1
32   46 1 -1
32   47 0.25 -1
32 2  47 0.5 -1
32   47 0.25 -1
32   48 1 -1
32 47  49 1 -1
32 68  50 1 -1
32   51 0.5 -1
32   51 0.5 -1
32   52 1 -1
32 26 46 53 1 -1
32 41  54 1 -1
32 21 6 55 1 -1
32   56 1 -1
32 5 53 57 0.333333 -1
32 20  57 0.444444 -1
32   57 0.222222 -1
32 19 53 58 1 -1
32   59 0.333333 -1
32 50  59 0.666667 -1
32   60 0.333333 -1
32 37  60 0.666667 -1
32   61 0.4 -1
32 7 66 61 0.6 -1
32 5  62 1 -1
32 11  63 0.5 -1
32   63 0.25 -1
32   63 0.25 -1
32 53  64 0.4 -1
32   64 0.2 -1
32 27  64 0.4 -1
32 6 62 65 0.5 -1
32 61 51 65 0.5 -1
32 61  66 0.363636 -1
32 4 7 66 0.272727 -1
32 57  66 0.363636 -1
32 19  67 0.4 -1
32   67 0.2 -1
32 58  67 0.4 -1
32 45  68 0.666667 -1
32   68 0.333333 -1
32 46  69 0.5 -1
32 20  69 0.5 -1
33 10  0 0.5 -1
33 1  0 0.5 -1
33   1 0.333333 -1
33 43  1 0.666667 -1
33 0  2 0.5 -1
33 67  2 0.5 -1
33   3 1 -1
33 31  4 1 -1
33   5 0.4 -1
33 32 40 5 0.6 -1
33   6 0.333333 -1
33 60  6 0.666667 -1
33 26 63 7 0.272727 -1
33 32  7 0.363636 -1
33 61  7 0.363636 -1
33 5  8 0.363636 -1
33 49 61 8 0.272727 -1
33 67  8 0.363636 -1
33 3 1 9 0.6 -1
33   9 0.4 -1
33 42  10 1 -1
33 1  11 0.666667 -1
33   11 0.333333 -1
33 11  12 1 -1
33 35 10 13 0.3 -1
33 27 32 13 0.3 -1
33 31  13 0.4 -1
33 30 58 14 0.5 -1
33 31 47 14 0.5 -1
33 31  15 0.4 -1
33   15 0.2 -1
33 66  15 0.4 -1
33   16 0.5 -1
33   16 0.5 -1
33 10  17 0.4 -1
33   17 0.2 -1
33 5  17 0.4 -1
33 36 0 18 0.5 -1
33 43 38 18 0.5 -1
33   19 0.2 -1
33 59  19 0.4 -1
33 1  19 0.4 -1
33 5 6 20 0.5 -1
33 65 35 20 0.5 -1
33 53  21 1 -1
33 21 62 22 0.428571 -1
33 59  22 0.571429 -1
33   23 1 -1
33 45 32 24 0.5 -1
33 2 11 24 0.5 -1
33   25 1 -1
33 58 10 26 1 -1
33   27 0.25 -1
33 63  27 0.5 -1
33   27 0.25 -1
33   28 1 -1
33 7  29 0.666667 -1
33   29 0.333333 -1
33 36  30 0.5 -1
33 7  30 0.5 -1
33 63  31 0.4 -1
33 13  31 0.4 -1
33   31 0.2 -1
33   32 0.285714 -1
33   32 0.285714 -1
33 66 2 32 0.428571 -1
33 10  34 1 -1
33 51  35 1 -1
33   36 0.5 -1
33   36 0.5 -1
33 53 62 37 0.3 -1
33 23  37 0.4 -1
33 59 7 37 0.3 -1
33 65  38 0.666667 -1
33   38 0.333333 -1
33 44  39 0.5 -1
33 27  39 0.5 -1
33   40 1 -1
33 2  41 0.4 -1
33 57  41 0.4 -1
33   41 0.2 -1
33   42 0.333333 -1
33 5  42 0.666667 -1
33   43 0.4 -1
33 60 29 43 0.6 -1
33 55 43 44 1 -1
33   45 0.333333 -1
33   45 0.333333 -1
33   45 0.333333 -1
33 58  46 1 -1
33   47 1 -1
33   48 1 -1
33 43 40 49 0.272727 -1
33 5  49 0.363636 -1
33 53  49 0.363636 -1
33 58 18 50 0.5 -1
33 7 47 50 0.5 -1
33 7  51 1 -1
33   52 1 -1
33 60  53 0.5 -1
33 24  53 0.5 -1
33 43 59 54 0.5 -1
33 40 52 54 0.5 -1
33 16 53 55 1 -1
33 7  56 0.4 -1
33   56 0.2 -1
33 64  56 0.4 -1
33 18  57 0.571429 -1
33 25 38 57 0.428571 -1
33   58 0.5 -1
33   58 0.5 -1
33   59 0.25 -1
33 8 11 59 0.375 -1
33 29 61 59 0.375 -1
33 16  60 1 -1
33   61 0.25 -1
33 8 27 61 0.375 -1
33 47 1 61 0.375 -1
33 19 40 62 1 -1
33   63 0.4 -1
33 56 53 63 0.6 -1
33   64 0.5 -1
33   64 0.5 -1
33   65 1 -1
33   66 0.5 -1
33   66 0.5 -1
33 35  67 0.333333 -1
33 2  67 0.333333 -1
33 64  67 0.333333 -1
33   68 0.2 -1
33 61  68 0.4 -1
33 29  68 0.4 -1
33 57 47 69 0.375 -1
33   69 0.25 -1
33 19 2 69 0.375 -1
34 31  0 0.4 -1
34 11 36 0 0.3 -1
34 68 69 0 0.3 -1
34 24 58 1 1 -1
34 10 53 2 0.3 -1
34 43 6 2 0.3 -1
34 47  2 0.4 -1
34 5 66 3 0.428571 -1
34 11  3 0.571429 -1
34 60 69 4 0.6 -1
34   4 0.4 -1
34   5 0.4 -1
34 50 36 5 0.6 -1
34 43  6 1 -1
34   7 0.222222 -1
34 59  7 0.444444 -1
34 24 62 7 0.333333 -1
34   8 0.4 -1
34 5 45 8 0.6 -1
34 40  9 0.4 -1
34 68  9 0.4 -1
34   9 0.2 -1
34 58 6 10 1 -1
34   11 1 -1
34   12 1 -1
34 10 53 13 1 -1
34 46  14 1 -1
34 0 33 15 1 -1
34 27 59 16 0.333333 -1
34 5  16 0.444444 -1
34   16 0.222222 -1
34 50  17 1 -1
34 27 43 18 0.428571 -1
34   18 0.285714 -1
34   18 0.285714 -1
34 10 41 19 0.428571 -1
34 66  19 0.571429 -1
34   20 0.25 -1
34 33  20 0.5 -1
34   20 0.25 -1
34 27 49 21 0.3 -1
34 10 17 21 0.3 -1
34 61  21 0.4 -1
34 63 35 22 1 -1
34 62  23 1 -1
34 17 5 24 1 -1
34 18  25 0.4 -1
34   25 0.2 -1
34 16  25 0.4 -1
34   26 1 -1
34 58  27 1 -1
34 60  28 0.666667 -1
34   28 0.333333 -1
34 31 43 29 1 -1
34   30 0.333333 -1
34 35  30 0.666667 -1
34 68  31 1 -1
34 1  32 1 -1
34 5 65 33 1 -1
34   35 0.333333 -1
34   35 0.333333 -1
34   35 0.333333 -1
34   36 0.25 -1
34 5 32 36 0.375 -1
34 31 43 36 0.375 -1
34 38 50 37 0.5 -1
34 6 47 37 0.5 -1
34 19 5 38 0.6 -1
34   38 0.4 -1
34 16 19 39 1 -1
34   40 0.25 -1
34   40 0.25 -1
34 5  40 0.5 -1
34 56 1 41 0.375 -1
34 16 43 41 0.375 -1
34   41 0.25 -1
34 63  42 0.363636 -1
34 4  42 0.363636 -1
34 33 5 42 0.272727 -1
34 1 62 43 1 -1
34 69  44 0.5 -1
34 0  44 0.5 -1
34 25  45 1 -1
34   46 1 -1
34 54 31 47 0.375 -1
34 51 40 47 0.375 -1
34   47 0.25 -1
34   48 1 -1
34 5 19 49 0.428571 -1
34 64  49 0.571429 -1
34 65  50 1 -1
34 21  51 1 -1
34 25  52 0.333333 -1
34 64  52 0.333333 -1
34 8  52 0.333333 -1
34 58 19 53 0.6 -1
34   53 0.4 -1
34 51  54 1 -1
34   55 0.285714 -1
34 53 51 55 0.428571 -1
34   55 0.285714 -1
34 61 41 56 0.428571 -1
34 1  56 0.571429 -1
34 44 61 57 0.272727 -1
34 52  57 0.363636 -1
34 27  57 0.363636 -1
34 35 32 58 0.333333 -1
34 61  58 0.444444 -1
34   58 0.222222 -1
34   59 1 -1
34   60 0.222222 -1
34 45  60 0.444444 -1
34 27 63 60 0.333333 -1
34 7  61 1 -1
34 36 61 62 0.333333 -1
34 18  62 0.444444 -1
34   62 0.222222 -1
34 42 0 63 0.428571 -1
34   63 0.285714 -1
34   63 0.285714 -1
34 68  64 1 -1
34 57 49 65 0.5 -1
34 51 67 65 0.5 -1
34   66 1 -1
34   67 0.25 -1
34 20  67 0.5 -1
34   67 0.25 -1
34 52 11 68 1 -1
34 23  69 0.571429 -1
34 24 28 69 0.428571 -1
35   0 1 -1
35 62  1 1 -1
35 0  2 1 -1
35   3 0.333333 -1
35 66  3 0.666667 -1
35   4 1 -1
35 44  5 1 -1
35 17  6 0.4 -1
35   6 0.2 -1
35 60  6 0.4 -1
35 2  7 1 -1
35   8 0.285714 -1
35 55 50 8 0.428571 -1
35   8 0.285714 -1
35 52 6 9 1 -1
35   10 0.5 -1
35   10 0.5 -1
35 26 45 11 0.5 -1
35 31 52 11 0.5 -1
35 23 18 12 0.3 -1
35 61  12 0.4 -1
35 16 68 12 0.3 -1
35   13 1 -1
35 5  14 0.333333 -1
35 43  14 0.333333 -1
35 6  14 0.333333 -1
35 4  15 1 -1
35   16 1 -1
35   17 0.222222 -1
35 51  17 0.444444 -1
35 16 12 17 0.333333 -1
35 17 20 18 0.272727 -1
35 64  18 0.363636 -1
35 50  18 0.363636 -1
35 61 68 19 0.3 -1
35 18 50 19 0.3 -1
35 65  19 0.4 -1
35 55  20 0.363636 -1
35 32  20 0.363636 -1
35 6 2 20 0.272727 -1
35 55 11 21 0.3 -1
35 63 40 21 0.3 -1
35 55  21 0.4 -1
35 60 64 22 1 -1
35 2  23 1 -1
35 68  24 1 -1
35 6 10 25 1 -1
35 18  26 1 -1
35 58  27 0.666667 -1
35   27 0.333333 -1
35 13  28 1 -1
35 31 66 29 0.375 -1
35 52 31 29 0.375 -1
35   29 0.25 -1
35   30 0.285714 -1
35 65 55 30 0.428571 -1
35   30 0.285714 -1
35 51  31 0.4 -1
35 0  31 0.4 -1
35   31 0.2 -1
35   32 1 -1
35   33 0.333333 -1
35 47  33 0.666667 -1
35 67  34 0.5 -1
35 66  34 0.5 -1
35 5 61 36 0.428571 -1
35   36 0.285714 -1
35   36 0.285714 -1
35   37 0.285714 -1
35   37 0.285714 -1
35 63 50 37 0.428571 -1
35 60 43 38 0.5 -1
35 51 19 38 0.5 -1
35 6  39 0.666667 -1
35   39 0.333333 -1
35   40 1 -1
35   41 1 -1
35 30 57 42 0.333333 -1
35 19 47 42 0.333333 -1
35 11 2 42 0.333333 -1
35 37  43 0.5 -1
35 40  43 0.5 -1
35 29  44 0.4 -1
35 63  44 0.4 -1
35   44 0.2 -1
35 11  45 1 -1
35   46 0.4 -1
35 55 62 46 0.6 -1
35 43  47 0.4 -1
35   47 0.2 -1
35 68  47 0.4 -1
35 63 32 48 0.6 -1
35   48 0.4 -1
35 64 6 49 0.333333 -1
35 36 2 49 0.333333 -1
35 43 68 49 0.333333 -1
35 59  50 0.4 -1
35 10 56 50 0.3 -1
35 47 28 50 0.3 -1
35 2 62 51 1 -1
35 8 43 52 0.333333 -1
35   52 0.222222 -1
35 1  52 0.444444 -1
35   53 0.4 -1
35 44 17 53 0.6 -1
35 27 43 54 0.6 -1
35   54 0.4 -1
35 51  55 0.571429 -1
35 21 17 55 0.428571 -1
35 6  56 0.4 -1
35 25 27 56 0.3 -1
35 8 30 56 0.3 -1
35   57 1 -1
35   58 0.5 -1
35   58 0.5 -1
35 55 52 59 0.5 -1
35 26 53 59 0.5 -1
35   60 0.4 -1
35 10 7 60 0.6 -1
35 45  61 1 -1
35 50  62 0.363636 -1
35 7  62 0.363636 -1
35 64 55 62 0.272727 -1
35 6 33 63 1 -1
35   64 0.333333 -1
35   64 0.333333 -1
35   64 0.333333 -1
35   65 0.5 -1
35   65 0.5 -1
35 41 18 66 0.428571 -1
35 42  66 0.571429 -1
35 38  67 1 -1
35 32  68 1 -1
35 62 52 69 0.3 -1
35 51 55 69 0.3 -1
35 18  69 0.4 -1
36   0 0.222222 -1
36 10 7 0 0.333333 -1
36 44  0 0.444444 -1
36 48 60 1 0.3 -1
36 53  1 0.4 -1
36 67 58 1 0.3 -1
36   2 0.2 -1
36 38  2 0.4 -1
36 59  2 0.4 -1
36 18 12 3 1 -1
36   4 0.222222 -1
36 35  4 0.444444 -1
36 11 6 4 0.333333 -1
36 59 27 5 0.428571 -1
36 1  5 0.571429 -1
36   6 0.333333 -1
36   6 0.333333 -1
36   6 0.333333 -1
36 43  7 0.5 -1
36 6  7 0.5 -1
36   8 0.4 -1
36 20 59 8 0.6 -1
36   9 0.285714 -1
36 8 15 9 0.428571 -1
36   9 0.285714 -1
36 6 7 10 1 -1
36 10  11 1 -1
36   12 0.285714 -1
36   12 0.285714 -1
36 18 66 12 0.428571 -1
36 41 31 13 0.5 -1
36 43 19 13 0.5 -1
36   14 1 -1
36   15 0.4 -1
36 26 41 15 0.6 -1
36 55  16 0.571429 -1
36 11 63 16 0.428571 -1
36   17 0.4 -1
36 32 63 17 0.6 -1
36 41  18 1 -1
36   19 1 -1
36 5 40 20 0.5 -1
36 48 12 20 0.5 -1
36 68  21 0.4 -1
36   21 0.2 -1
36 51  21 0.4 -1
36   22 1 -1
36 52 15 23 0.333333 -1
36   23 0.222222 -1
36 32  23 0.444444 -1
36 1 18 24 0.6 -1
36   24 0.4 -1
36   25 1 -1
36 10 59 26 0.5 -1
36 7 1 26 0.5 -1
36 10  27 0.444444 -1
36   27 0.222222 -1
36 52 56 27 0.333333 -1
36 60  28 1 -1
36 43  29 1 -1
36   30 0.333333 -1
36 47  30 0.666667 -1
36 30 32 31 1 -1
36 21 55 32 0.428571 -1
36 3  32 0.571429 -1
36   33 0.25 -1
36 19  33 0.5 -1
36   33 0.25 -1
36 18 23 34 1 -1
36 47  35 1 -1
36   37 0.5 -1
36   37 0.5 -1
36 6 63 38 1 -1
36 52 44 39 1 -1
36 52  40 0.4 -1
36   40 0.2 -1
36 56  40 0.4 -1
36 47  41 0.571429 -1
36 65 1 41 0.428571 -1
36   42 1 -1
36 48  43 0.5 -1
36 62  43 0.5 -1
36 19 45 44 0.6 -1
36   44 0.4 -1
36 7 50 45 0.3 -1
36 2  45 0.4 -1
36 52 55 45 0.3 -1
36 5  46 0.4 -1
36 69  46 0.4 -1
36   46 0.2 -1
36 11 7 47 1 -1
36 3  48 0.5 -1
36 58  48 0.5 -1
36 5  49 0.666667 -1
36   49 0.333333 -1
36 64  50 1 -1
36   51 0.25 -1
36 57  51 0.5 -1
36   51 0.25 -1
36 45 47 52 0.428571 -1
36   52 0.285714 -1
36   52 0.285714 -1
36   53 0.333333 -1
36 51  53 0.666667 -1
36 5  54 0.666667 -1
36   54 0.333333 -1
36 57 35 55 1 -1
36 7 35 56 0.428571 -1
36 64  56 0.571429 -1
36 43  57 0.4 -1
36 6  57 0.4 -1
36   57 0.2 -1
36 61 68 58 1 -1
36   59 0.4 -1
36 64 35 59 0.6 -1
36 50  60 1 -1
36 8  61 0.666667 -1
36   61 0.333333 -1
36 31 8 62 1 -1
36   63 1 -1
36   64 0.222222 -1
36 63  64 0.444444 -1
36 12 44 64 0.333333 -1
36 29  65 0.5 -1
36 68  65 0.5 -1
36   66 0.5 -1
36   66 0.5 -1
36 51  67 1 -1
36   68 0.25 -1
36   68 0.25 -1
36 25  68 0.5 -1
36 56 5 69 0.333333 -1
36   69 0.222222 -1
36 51  69 0.444444 -1
37 6 67 0 0.428571 -1
37   0 0.285714 -1
37   0 0.285714 -1
37 35  1 0.363636 -1
37 29  1 0.363636 -1
37 68 26 1 0.272727 -1
37 19  2 1 -1
37 26  3 0.363636 -1
37 27 55 3 0.272727 -1
37 63  3 0.363636 -1
37   4 0.5 -1
37   4 0.5 -1
37 6 3 5 0.333333 -1
37 58 53 5 0.333333 -1
37 55 35 5 0.333333 -1
37 65 16 6 0.375 -1
37   6 0.25 -1
37 50 66 6 0.375 -1
37 60  7 0.333333 -1
37 47  7 0.333333 -1
37 50  7 0.333333 -1
37   8 0.333333 -1
37 64  8 0.666667 -1
37   9 0.25 -1
37 63 23 9 0.375 -1
37 32 36 9 0.375 -1
37 19 5 10 0.428571 -1
37 65  10 0.571429 -1
37   11 0.2 -1
37 44  11 0.4 -1
37 50  11 0.4 -1
37   12 1 -1
37 10 5 13 0.6 -1
37   13 0.4 -1
37 61  14 0.333333 -1
37 53  14 0.333333 -1
37 35  14 0.333333 -1
37 5 6 15 1 -1
37 52 8 16 0.375 -1
37 32 23 16 0.375 -1
37   16 0.25 -1
37   17 0.5 -1
37   17 0.5 -1
37 64  18 1 -1
37 66 5 19 1 -1
37   20 0.333333 -1
37 41  20 0.666667 -1
37   21 1 -1
37 45 38 22 0.428571 -1
37 18  22 0.571429 -1
37 68  23 0.571429 -1
37 66 45 23 0.428571 -1
37 5 26 24 0.333333 -1
37   24 0.222222 -1
37 5  24 0.444444 -1
37 53  25 0.444444 -1
37 50 32 25 0.333333 -1
37   25 0.222222 -1
37 51 50 26 0.428571 -1
37 45  26 0.571429 -1
37   27 0.5 -1
37   27 0.5 -1
37   28 0.222222 -1
37 0  28 0.444444 -1
37 11 50 28 0.333333 -1
37 63  29 1 -1
37 31 6 30 0.6 -1
37   30 0.4 -1
37 5 61 31 0.428571 -1
37 8  31 0.571429 -1
37 30 10 32 0.428571 -1
37   32 0.285714 -1
37   32 0.285714 -1
37 51  33 0.4 -1
37 5 2 33 0.3 -1
37 7 15 33 0.3 -1
37 64 36 34 0.333333 -1
37 10  34 0.444444 -1
37   34 0.222222 -1
37 32 65 35 0.428571 -1
37   35 0.285714 -1
37   35 0.285714 -1
37 6 66 36 0.428571 -1
37 10  36 0.571429 -1
37 18  38 0.5 -1
37 60  38 0.5 -1
37   39 1 -1
37   40 0.25 -1
37   40 0.25 -1
37 19  40 0.5 -1
37   41 0.25 -1
37 8  41 0.5 -1
37   41 0.25 -1
37 58 19 42 0.375 -1
37   42 0.25 -1
37 69 59 42 0.375 -1
37   43 0.5 -1
37   43 0.5 -1
37   44 0.333333 -1
37   44 0.333333 -1
37   44 0.333333 -1
37 43 2 45 1 -1
37 51 7 46 0.428571 -1
37 19  46 0.571429 -1
37 1 57 47 1 -1
37 2  48 1 -1
37 57 5 49 0.5 -1
37 36 61 49 0.5 -1
37 57 0 50 0.3 -1
37 58 56 50 0.3 -1
37 61  50 0.4 -1
37   51 0.333333 -1
37   51 0.333333 -1
37   51 0.333333 -1
37 63  52 0.666667 -1
37   52 0.333333 -1
37 51  53 0.571429 -1
37 23 26 53 0.428571 -1
37 17 25 54 1 -1
37   55 0.333333 -1
37 6  55 0.666667 -1
37   56 0.25 -1
37   56 0.25 -1
37 32  56 0.5 -1
37 11 33 57 1 -1
37 69  58 1 -1
37   59 0.4 -1
37 51 27 59 0.6 -1
37 67 18 60 0.3 -1
37 11 2 60 0.3 -1
37 47  60 0.4 -1
37   61 0.333333 -1
37 1  61 0.666667 -1
37 10  62 0.5 -1
37 47  62 0.5 -1
37 1 57 63 0.375 -1
37 59 66 63 0.375 -1
37   63 0.25 -1
37 17 53 64 0.6 -1
37   64 0.4 -1
37 35 68 65 1 -1
37 52 19 66 0.5 -1
37 23 10 66 0.5 -1
37   67 0.222222 -1
37 68 45 67 0.333333 -1
37 24  67 0.444444 -1
37 7 6 68 0.5 -1
37 8 58 68 0.5 -1
37 55  69 0.4 -1
37 68 11 69 0.3 -1
37 20 41 69 0.3 -1
38 27  0 1 -1
38 34  1 1 -1
38 53  2 0.571429 -1
38 27 32 2 0.428571 -1
38   3 0.25 -1
38 5  3 0.5 -1
38   3 0.25 -1
38   4 0.4 -1
38 50 7 4 0.6 -1
38   5 1 -1
38 43  6 0.666667 -1
38   6 0.333333 -1
38 24  7 0.363636 -1
38 44 63 7 0.272727 -1
38 17  7 0.363636 -1
38 11  8 1 -1
38 33  9 0.5 -1
38 44  9 0.5 -1
38 35 43 10 1 -1
38 63  11 0.444444 -1
38   11 0.222222 -1
38 53 43 11 0.333333 -1
38 59  12 0.5 -1
38 62  12 0.5 -1
38 42  13 1 -1
38 57 53 14 0.6 -1
38   14 0.4 -1
38 6  15 0.666667 -1
38   15 0.333333 -1
38 13  16 0.571429 -1
38 33 59 16 0.428571 -1
38 25  17 1 -1
38 43  18 1 -1
38 17  19 0.444444 -1
38   19 0.222222 -1
38 32 23 19 0.333333 -1
38 64  20 0.571429 -1
38 43 11 20 0.428571 -1
38 16 5 21 0.375 -1
38   21 0.25 -1
38 1 30 21 0.375 -1
38   22 0.333333 -1
38 18  22 0.666667 -1
38 31  23 0.571429 -1
38 66 63 23 0.428571 -1
38 35 5 24 0.6 -1
38   24 0.4 -1
38 36  25 0.4 -1
38   25 0.2 -1
38 63  25 0.4 -1
38   26 1 -1
38   27 0.285714 -1
38   27 0.285714 -1
38 41 33 27 0.428571 -1
38 4  28 1 -1
38 55 61 29 1 -1
38   30 0.4 -1
38 41 63 30 0.6 -1
38 10 33 31 0.428571 -1
38   31 0.285714 -1
38   31 0.285714 -1
38   32 0.25 -1
38   32 0.25 -1
38 51  32 0.5 -1
38 47  33 1 -1
38 5 24 34 0.5 -1
38 43 57 34 0.5 -1
38 18 63 35 0.3 -1
38 43  35 0.4 -1
38 8 66 35 0.3 -1
38   36 0.5 -1
38   36 0.5 -1
38 64 47 37 1 -1
38 6 52 39 0.3 -1
38 43  39 0.4 -1
38 55 24 39 0.3 -1
38 5 6 40 0.428571 -1
38 51  40 0.571429 -1
38   41 0.5 -1
38   41 0.5 -1
38   42 0.25 -1
38 5  42 0.5 -1
38   42 0.25 -1
38   43 0.2 -1
38 0  43 0.4 -1
38 19  43 0.4 -1
38 17  44 0.333333 -1
38 51  44 0.333333 -1
38 11  44 0.333333 -1
38 32 63 45 0.428571 -1
38   45 0.285714 -1
38   45 0.285714 -1
38   46 1 -1
38   47 1 -1
38 44  48 0.666667 -1
38   48 0.333333 -1
38 43  49 1 -1
38   50 0.285714 -1
38 6 52 50 0.428571 -1
38   50 0.285714 -1
38 69  51 0.666667 -1
38   51 0.333333 -1
38 47 3 52 0.333333 -1
38 2  52 0.444444 -1
38   52 0.222222 -1
38 51 43 53 0.333333 -1
38 11 35 53 0.333333 -1
38 28 42 53 0.333333 -1
38 53  54 0.4 -1
38   54 0.2 -1
38 19  54 0.4 -1
38   55 0.333333 -1
38 25  55 0.666667 -1
38 50  56 0.444444 -1
38 67 5 56 0.333333 -1
38   56 0.222222 -1
38 55  57 1 -1
38   58 0.333333 -1
38 5  58 0.666667 -1
38 45 18 59 0.333333 -1
38 48 51 59 0.333333 -1
38 11 41 59 0.333333 -1
38 19  60 0.363636 -1
38 5 59 60 0.272727 -1
38 5  60 0.363636 -1
38   61 1 -1
38 21 55 62 0.428571 -1
38 45  62 0.571429 -1
38 64  63 0.444444 -1
38   63 0.222222 -1
38 21 11 63 0.333333 -1
38 29 2 64 0.6 -1
38   64 0.4 -1
38   65 0.25 -1
38 18  65 0.5 -1
38   65 0.25 -1
