0 20 47 1 1 -1
0 18  2 1 -1
43   3 0.2 -1
43 47 44 4 0.6 -1
43   4 0.4 -1
43   5 0.5 -1
43   5 0.5 -1
43 15  6 1 -1
43 0 41 7 0.428571 -1
43   7 0.285714 -1
43   7 0.285714 -1
43 39  8 1 -1
43   9 1 -1
43   10 0.4 -1
43 48 42 10 0.6 -1
43   11 1 -1
43 13 41 12 0.375 -1
43 44 10 12 0.375 -1
43   12 0.25 -1
43 36  13 0.666667 -1
43   13 0.333333 -1
43 18  14 1 -1
43 24 42 15 1 -1
43 18  16 1 -1
43   17 0.333333 -1
43 0  17 0.666667 -1
43 15  18 0.444444 -1
43   18 0.222222 -1
43 42 48 18 0.333333 -1
43 10 2 19 0.6 -1
43   19 0.4 -1
43   20 1 -1
43 40  21 0.5 -1
43   21 0.25 -1
43   21 0.25 -1
43 18  22 1 -1
43   23 0.285714 -1
43 48 11 23 0.428571 -1
43   23 0.285714 -1
43 16 18 24 0.5 -1
43 34 3 24 0.5 -1
43   25 0.285714 -1
43   25 0.285714 -1
43 47 20 25 0.428571 -1
43 17  26 0.666667 -1
43   26 0.333333 -1
43 30  27 0.363636 -1
43 39  27 0.363636 -1
43 8 38 27 0.272727 -1
43 10  28 1 -1
43 32 44 29 1 -1
43 49 24 30 0.333333 -1
43 15  30 0.444444 -1
43   30 0.222222 -1
43 47  31 0.571429 -1
43 2 20 31 0.428571 -1
43 44  32 0.363636 -1
43 48 0 32 0.272727 -1
43 42  32 0.363636 -1
43 35  33 0.5 -1
43 1  33 0.5 -1
43 20  34 0.5 -1
43 48  34 0.5 -1
43 13 47 35 1 -1
43 29  36 0.571429 -1
43 24 2 36 0.428571 -1
43   37 0.25 -1
43 32  37 0.5 -1
43   37 0.25 -1
43 17 2 38 0.428571 -1
43 8  38 0.571429 -1
43 20  39 0.571429 -1
43 7 21 39 0.428571 -1
43 24 15 40 0.375 -1
43   40 0.25 -1
43 41 44 40 0.375 -1
43   41 1 -1
43 34 2 42 1 -1
43 48 6 44 0.5 -1
43 41 13 44 0.5 -1
43 8 47 45 0.375 -1
43   45 0.25 -1
43 38 24 45 0.375 -1
43   46 0.222222 -1
43 13 23 46 0.333333 -1
43 1  46 0.444444 -1
43 4  47 0.363636 -1
43 15  47 0.363636 -1
43 17 0 47 0.272727 -1
43 41  48 0.5 -1
43 3  48 0.5 -1
43 34 35 49 1 -1
44 41  0 1 -1
44   1 1 -1
44 6 47 2 0.375 -1
44 45 24 2 0.375 -1
44   2 0.25 -1
44   3 0.4 -1
44 2 18 3 0.6 -1
44 37 32 4 0.375 -1
44   4 0.25 -1
44 21 14 4 0.375 -1
44 41  5 1 -1
44 38  6 0.571429 -1
44 13 43 6 0.428571 -1
44 21  7 1 -1
44 42 24 8 0.428571 -1
44 48  8 0.571429 -1
44   9 0.5 -1
44   9 0.5 -1
44 24 21 10 0.6 -1
44   10 0.4 -1
44   11 0.5 -1
44   11 0.5 -1
44 1 18 12 0.272727 -1
44 38  12 0.363636 -1
44 48  12 0.363636 -1
44 5  13 0.4 -1
44 30 35 13 0.3 -1
44 45 47 13 0.3 -1
44 13 43 14 0.3 -1
44 13 47 14 0.3 -1
44 40  14 0.4 -1
44   15 0.25 -1
44 10  15 0.5 -1
44   15 0.25 -1
44   16 0.25 -1
44   16 0.25 -1
44 2  16 0.5 -1
44 23 21 17 0.3 -1
44 2 3 17 0.3 -1
44 18  17 0.4 -1
44 48 2 18 0.428571 -1
44   18 0.285714 -1
44   18 0.285714 -1
44 26  19 1 -1
44   20 1 -1
44 35 10 21 0.6 -1
44   21 0.4 -1
44   22 0.25 -1
44 38  22 0.5 -1
44   22 0.25 -1
44   23 0.222222 -1
44 30 24 23 0.333333 -1
44 21  23 0.444444 -1
44 4  24 1 -1
44 35 30 25 1 -1
44   26 0.222222 -1
44 8 7 26 0.333333 -1
44 36  26 0.444444 -1
44 16 6 27 0.428571 -1
44 15  27 0.571429 -1
44   28 1 -1
44 20  29 1 -1
44 7  30 0.363636 -1
44 32 13 30 0.272727 -1
44 37  30 0.363636 -1
44   31 0.285714 -1
44 47 10 31 0.428571 -1
44   31 0.285714 -1
44 29  32 0.5 -1
44 8  32 0.5 -1
44 21 36 33 1 -1
44 11  34 0.571429 -1
44 48 0 34 0.428571 -1
44   35 0.2 -1
44 7  35 0.4 -1
44 21  35 0.4 -1
44   36 0.333333 -1
44 15  36 0.666667 -1
44   37 1 -1
44 14  38 1 -1
44 43  39 0.666667 -1
44   39 0.333333 -1
44   40 0.5 -1
44   40 0.5 -1
44   41 0.4 -1
44 10 0 41 0.6 -1
44 39 27 42 0.428571 -1
44   42 0.285714 -1
44   42 0.285714 -1
44 2  43 1 -1
44 42  45 0.571429 -1
44 13 8 45 0.428571 -1
44 36 3 46 0.272727 -1
44 29  46 0.363636 -1
44 8  46 0.363636 -1
44 23 9 47 0.333333 -1
44 43 13 47 0.333333 -1
44 24 18 47 0.333333 -1
44 38 37 48 1 -1
44 28 9 49 0.6 -1
44   49 0.4 -1
45 17  0 0.444444 -1
45   0 0.222222 -1
45 49 18 0 0.333333 -1
45   1 0.5 -1
45   1 0.5 -1
45   2 0.5 -1
45   2 0.5 -1
45 47 18 3 1 -1
45   4 0.5 -1
45   4 0.5 -1
45 0  5 1 -1
45   6 0.4 -1
45 3 40 6 0.6 -1
45 10  7 0.333333 -1
45 43  7 0.333333 -1
45 48  7 0.333333 -1
45 36  8 1 -1
45   9 0.5 -1
45   9 0.5 -1
45   10 0.4 -1
45 47 39 10 0.6 -1
45   11 0.222222 -1
45 8 13 11 0.333333 -1
45 16  11 0.444444 -1
45 47 18 12 1 -1
45 47  13 1 -1
45 36  14 1 -1
45 1  15 0.4 -1
45 18  15 0.4 -1
45   15 0.2 -1
45   16 1 -1
45   17 0.5 -1
45   17 0.5 -1
45   18 0.4 -1
45 7 3 18 0.6 -1
45 0 2 19 1 -1
45   20 1 -1
45 31  21 0.5 -1
45 29  21 0.5 -1
45 23 17 22 0.428571 -1
45   22 0.285714 -1
45   22 0.285714 -1
45 21 30 23 0.3 -1
45 43 8 23 0.3 -1
45 24  23 0.4 -1
45 47 38 24 1 -1
45 44 42 25 0.428571 -1
45   25 0.285714 -1
45   25 0.285714 -1
45 44 39 26 0.6 -1
45   26 0.4 -1
45 40 24 27 0.5 -1
45 9 43 27 0.5 -1
45 31 23 28 0.333333 -1
45 32 49 28 0.333333 -1
45 18 43 28 0.333333 -1
45   29 1 -1
45 48  30 0.571429 -1
45 31 49 30 0.428571 -1
45 23 7 31 0.272727 -1
45 10  31 0.363636 -1
45 44  31 0.363636 -1
45 47  32 0.666667 -1
45   32 0.333333 -1
45 6  33 0.4 -1
45 20 10 33 0.3 -1
45 23 39 33 0.3 -1
45 38 44 34 0.428571 -1
45 47  34 0.571429 -1
45 43 37 35 1 -1
45   36 0.333333 -1
45   36 0.333333 -1
45   36 0.333333 -1
45 13  37 0.4 -1
45   37 0.2 -1
45 1  37 0.4 -1
45   38 0.333333 -1
45 39  38 0.666667 -1
45 23  39 0.666667 -1
45   39 0.333333 -1
45 41  40 1 -1
45 38  41 1 -1
45   42 0.333333 -1
45   42 0.333333 -1
45   42 0.333333 -1
45   43 0.5 -1
45   43 0.5 -1
45 36  44 1 -1
45   46 1 -1
45 12  47 1 -1
45   48 0.222222 -1
45 24 47 48 0.333333 -1
45 21  48 0.444444 -1
45 10 44 49 1 -1
46 47 24 0 0.5 -1
46 10 12 0 0.5 -1
46 23  1 0.444444 -1
46   1 0.222222 -1
46 8 47 1 0.333333 -1
46   2 0.5 -1
46   2 0.5 -1
46   3 0.285714 -1
46 10 24 3 0.428571 -1
46   3 0.285714 -1
46   4 1 -1
46 27  5 0.571429 -1
46 48 16 5 0.428571 -1
46 40  6 1 -1
46   7 0.222222 -1
46 43 17 7 0.333333 -1
46 47  7 0.444444 -1
46 23  8 0.571429 -1
46 47 40 8 0.428571 -1
46 27  9 0.363636 -1
46 24 27 9 0.272727 -1
46 2  9 0.363636 -1
46 13 31 10 0.3 -1
46 40 35 10 0.3 -1
46 15  10 0.4 -1
46 44 2 11 0.428571 -1
46 37  11 0.571429 -1
46 48  12 0.5 -1
46   12 0.25 -1
46   12 0.25 -1
46   13 0.222222 -1
46 23  13 0.444444 -1
46 2 37 13 0.333333 -1
46 10  14 0.444444 -1
46 7 36 14 0.333333 -1
46   14 0.222222 -1
46   15 0.4 -1
46 32 47 15 0.6 -1
46   16 1 -1
46   17 0.4 -1
46 11 37 17 0.6 -1
46   18 0.25 -1
46   18 0.25 -1
46 3  18 0.5 -1
46 20 47 19 1 -1
46 28  20 0.571429 -1
46 7 35 20 0.428571 -1
46 8  21 0.571429 -1
46 37 45 21 0.428571 -1
46   22 0.2 -1
46 29  22 0.4 -1
46 8  22 0.4 -1
46 36  23 0.4 -1
46   23 0.2 -1
46 30  23 0.4 -1
46 35  24 1 -1
46   25 0.5 -1
46   25 0.5 -1
46 44 33 26 1 -1
46 9 6 27 0.428571 -1
46   27 0.285714 -1
46   27 0.285714 -1
46   28 0.5 -1
46   28 0.5 -1
46 40 17 29 1 -1
46   30 1 -1
46   31 0.25 -1
46   31 0.25 -1
46 28  31 0.5 -1
46   32 0.222222 -1
46 13 15 32 0.333333 -1
46 3  32 0.444444 -1
46 14  33 0.666667 -1
46   33 0.333333 -1
46 35  34 0.5 -1
46 39  34 0.5 -1
46 37 23 35 0.5 -1
46 39 48 35 0.5 -1
46   36 0.25 -1
46 39  36 0.5 -1
46   36 0.25 -1
46 34 2 37 0.375 -1
46   37 0.25 -1
46 24 39 37 0.375 -1
46 41 28 38 1 -1
46 40  39 1 -1
46   40 1 -1
46   41 0.25 -1
46 10  41 0.5 -1
46   41 0.25 -1
46 5  42 1 -1
46 21 47 43 1 -1
46 45  44 0.571429 -1
46 18 39 44 0.428571 -1
46 2 40 45 0.428571 -1
46   45 0.285714 -1
46   45 0.285714 -1
46   47 0.4 -1
46 10 44 47 0.6 -1
46 6 30 48 1 -1
46 24 23 49 0.375 -1
46   49 0.25 -1
46 48 18 49 0.375 -1
47   0 1 -1
47 49 37 1 1 -1
47 3 33 2 1 -1
47   3 0.2 -1
47 31  3 0.4 -1
47 37  3 0.4 -1
47   4 0.25 -1
47 31  4 0.5 -1
47   4 0.25 -1
47 38 44 5 0.333333 -1
47 9  5 0.444444 -1
47   5 0.222222 -1
47 7 42 6 1 -1
47 49 40 7 0.428571 -1
47 27  7 0.571429 -1
47 18 45 8 0.375 -1
47   8 0.25 -1
47 27 2 8 0.375 -1
47 3  9 0.571429 -1
47 37 35 9 0.428571 -1
47 6  10 1 -1
47 21 45 11 0.375 -1
47 20 10 11 0.375 -1
47   11 0.25 -1
47 24  12 1 -1
47 21 27 13 0.6 -1
47   13 0.4 -1
47 30  14 1 -1
47   15 0.333333 -1
47 48  15 0.666667 -1
47 38 9 16 1 -1
47 37 3 17 1 -1
47 43  18 1 -1
47 10 3 19 1 -1
47   20 1 -1
47   21 1 -1
47   22 0.222222 -1
47 15 49 22 0.333333 -1
47 38  22 0.444444 -1
47   23 1 -1
47 1 0 24 0.6 -1
47   24 0.4 -1
47   25 1 -1
47   26 0.333333 -1
47 23  26 0.666667 -1
47 5 3 27 1 -1
47   28 0.5 -1
47   28 0.5 -1
47 10 7 29 0.5 -1
47 35 21 29 0.5 -1
47 27  30 0.571429 -1
47 10 5 30 0.428571 -1
47 30  31 0.666667 -1
47   31 0.333333 -1
47 18  32 0.5 -1
47   32 0.25 -1
47   32 0.25 -1
47   33 1 -1
47 20  34 0.333333 -1
47 10  34 0.333333 -1
47 20  34 0.333333 -1
47   35 0.4 -1
47 2 45 35 0.6 -1
47   36 0.285714 -1
47   36 0.285714 -1
47 23 27 36 0.428571 -1
47 35 1 37 0.428571 -1
47 38  37 0.571429 -1
47 14 7 38 0.428571 -1
47 23  38 0.571429 -1
47   39 1 -1
47 44  40 0.363636 -1
47 28 24 40 0.272727 -1
47 9  40 0.363636 -1
47 20  41 0.5 -1
47 24  41 0.5 -1
47 35  42 1 -1
47 13 49 43 1 -1
47   44 1 -1
47 10  45 1 -1
47 36  46 1 -1
47 39 23 48 0.428571 -1
47 34  48 0.571429 -1
47 44 3 49 0.6 -1
47   49 0.4 -1
48 23 24 0 1 -1
48   1 0.25 -1
48 0  1 0.5 -1
48   1 0.25 -1
48 5  2 0.444444 -1
48   2 0.222222 -1
48 39 43 2 0.333333 -1
48 47  3 0.571429 -1
48 21 13 3 0.428571 -1
48   4 0.285714 -1
48 11 0 4 0.428571 -1
48   4 0.285714 -1
48   5 0.25 -1
48   5 0.25 -1
48 40  5 0.5 -1
48 44  6 0.4 -1
48   6 0.2 -1
48 41  6 0.4 -1
48 0  7 0.666667 -1
48   7 0.333333 -1
48   8 1 -1
48 7  9 1 -1
48   10 1 -1
48 42 26 11 0.5 -1
48 21 1 11 0.5 -1
48 38  12 0.5 -1
48 0  12 0.5 -1
48   13 1 -1
48   14 0.285714 -1
48   14 0.285714 -1
48 26 30 14 0.428571 -1
48   15 0.5 -1
48   15 0.5 -1
48 11 30 16 1 -1
48 40  17 1 -1
48 1  18 1 -1
48 10  19 0.444444 -1
48 21 29 19 0.333333 -1
48   19 0.222222 -1
48 30  20 0.5 -1
48 24  20 0.5 -1
48   21 0.25 -1
48 3 35 21 0.375 -1
48 36 31 21 0.375 -1
48 49  22 0.5 -1
48 0  22 0.5 -1
48   23 0.25 -1
48 32 0 23 0.375 -1
48 8 40 23 0.375 -1
48   24 1 -1
48 42  25 0.5 -1
48   25 0.25 -1
48   25 0.25 -1
48 34 20 26 0.428571 -1
48 21  26 0.571429 -1
48 24 42 27 0.333333 -1
48 38  27 0.444444 -1
48   27 0.222222 -1
48 3  28 0.363636 -1
48 39  28 0.363636 -1
48 30 14 28 0.272727 -1
48 2  29 0.571429 -1
48 49 44 29 0.428571 -1
48 33 21 30 0.6 -1
48   30 0.4 -1
48 9 30 31 0.428571 -1
48 1  31 0.571429 -1
48 44  32 0.4 -1
48 1  32 0.4 -1
48   32 0.2 -1
48 2  33 1 -1
48 43 21 34 0.333333 -1
48 47 7 34 0.333333 -1
48 5 37 34 0.333333 -1
48 0  35 1 -1
48 9  36 1 -1
48   37 0.222222 -1
48 6 41 37 0.333333 -1
48 23  37 0.444444 -1
48 7 21 38 0.428571 -1
48 24  38 0.571429 -1
48 2  39 0.4 -1
48 3  39 0.4 -1
48   39 0.2 -1
48 27 9 40 1 -1
48 31  41 0.5 -1
48 27  41 0.5 -1
48 30 11 42 1 -1
48 39  43 0.4 -1
48 11 18 43 0.3 -1
48 44 3 43 0.3 -1
48 9  44 0.4 -1
48 11 27 44 0.3 -1
48 35 24 44 0.3 -1
48 10 24 45 0.3 -1
48 0  45 0.4 -1
48 23 8 45 0.3 -1
48 35 5 46 0.333333 -1
48 29  46 0.444444 -1
48   46 0.222222 -1
48 35 38 47 1 -1
48 14 17 49 1 -1
49 40 35 0 0.333333 -1
49 7  0 0.444444 -1
49   0 0.222222 -1
49   1 0.25 -1
49 0  1 0.5 -1
49   1 0.25 -1
49 24  2 0.4 -1
49 39  2 0.4 -1
49   2 0.2 -1
49 1  3 0.571429 -1
49 43 48 3 0.428571 -1
49 2 41 4 0.428571 -1
49 39  4 0.571429 -1
49 48  5 1 -1
49 24 36 6 1 -1
49 47  7 0.363636 -1
49 37 22 7 0.272727 -1
49 10  7 0.363636 -1
49 2  8 1 -1
49 35 40 9 0.5 -1
49 30 3 9 0.5 -1
49   10 1 -1
49 5  11 0.4 -1
49   11 0.2 -1
49 24  11 0.4 -1
49 7  12 1 -1
49 5  13 0.444444 -1
49 21 38 13 0.333333 -1
49   13 0.222222 -1
49   14 1 -1
49 41 37 15 0.6 -1
49   15 0.4 -1
49 35  16 1 -1
49 41 0 17 1 -1
49 24 34 18 1 -1
49   19 0.285714 -1
49 37 23 19 0.428571 -1
49   19 0.285714 -1
49 10  20 1 -1
49   21 0.333333 -1
49 2  21 0.666667 -1
49 38 47 22 0.3 -1
49 1 11 22 0.3 -1
49 23  22 0.4 -1
49   23 0.285714 -1
49 38 18 23 0.428571 -1
49   23 0.285714 -1
49   24 0.5 -1
49   24 0.5 -1
49   25 0.4 -1
49 43 35 25 0.6 -1
49 12  26 1 -1
49 3 30 27 0.333333 -1
49 43 30 27 0.333333 -1
49 43 21 27 0.333333 -1
49 23  28 1 -1
49   29 0.333333 -1
49 31  29 0.666667 -1
49 0 18 30 0.3 -1
49 0  30 0.4 -1
49 5 45 30 0.3 -1
49 6  31 1 -1
49   32 0.4 -1
49 42 10 32 0.6 -1
49 21 20 33 1 -1
49 47  34 0.4 -1
49 17 21 34 0.3 -1
49 28 18 34 0.3 -1
49 44 23 35 1 -1
49   36 0.333333 -1
49 13  36 0.666667 -1
49 5 43 37 0.6 -1
49   37 0.4 -1
49 18  38 0.571429 -1
49 27 45 38 0.428571 -1
49   39 0.222222 -1
49 28  39 0.444444 -1
49 1 44 39 0.333333 -1
49   40 0.333333 -1
49 13  40 0.666667 -1
49 47 22 41 0.6 -1
49   41 0.4 -1
49   42 0.333333 -1
49 31  42 0.666667 -1
49 0 21 43 0.333333 -1
49   43 0.222222 -1
49 18  43 0.444444 -1
49   44 0.25 -1
49 35 48 44 0.375 -1
49 42 15 44 0.375 -1
49 30 21 45 1 -1
49 43  46 1 -1
49 16  47 0.5 -1
49 10  47 0.5 -1
49   48 1 -1
