0 10  1 1 -1
35 3  52 0.571429 -1
35 11  53 1 -1
35   54 0.5 -1
35   54 0.5 -1
35   55 0.222222 -1
35 59 43 55 0.333333 -1
35 46  55 0.444444 -1
35 3  56 0.4 -1
35   56 0.2 -1
35 9  56 0.4 -1
35 31  57 1 -1
35 1 49 58 0.5 -1
35 45 36 58 0.5 -1
35 56  59 0.571429 -1
35 1 4 59 0.428571 -1
36 53 54 0 0.3 -1
36 15  0 0.4 -1
36 40 23 0 0.3 -1
36   1 0.5 -1
36   1 0.5 -1
36   2 1 -1
36 24 58 3 0.6 -1
36   3 0.4 -1
36   4 0.4 -1
36 40 11 4 0.6 -1
36 16 53 5 1 -1
36   6 1 -1
36   7 0.333333 -1
36 16  7 0.666667 -1
36 3  8 1 -1
36   9 0.333333 -1
36   9 0.333333 -1
36   9 0.333333 -1
36 2 11 10 0.5 -1
36 9 24 10 0.5 -1
36 2  11 1 -1
36   12 0.333333 -1
36 44  12 0.666667 -1
36 59  13 1 -1
36 11 31 14 1 -1
36 16 39 15 0.333333 -1
36 46  15 0.444444 -1
36   15 0.222222 -1
36 40 6 16 0.333333 -1
36 5 8 16 0.333333 -1
36 5 1 16 0.333333 -1
36 42  17 1 -1
36   18 0.5 -1
36   18 0.5 -1
36   19 0.222222 -1
36 1 42 19 0.333333 -1
36 21  19 0.444444 -1
36 40 56 20 1 -1
36 28 2 21 0.428571 -1
36 1  21 0.571429 -1
36   22 1 -1
36 46  23 0.444444 -1
36   23 0.222222 -1
36 6 40 23 0.333333 -1
36 57  24 0.666667 -1
36   24 0.333333 -1
36 9 23 25 0.5 -1
36 4 54 25 0.5 -1
36   26 0.333333 -1
36 19  26 0.666667 -1
36 1  27 0.5 -1
36 48  27 0.5 -1
36 15  28 0.571429 -1
36 7 16 28 0.428571 -1
36 3 37 29 0.375 -1
36 10 57 29 0.375 -1
36   29 0.25 -1
36   30 0.25 -1
36   30 0.25 -1
36 6  30 0.5 -1
36 42  31 0.571429 -1
36 20 19 31 0.428571 -1
36   32 1 -1
36 58  33 0.571429 -1
36 29 24 33 0.428571 -1
36   34 0.285714 -1
36 56 53 34 0.428571 -1
36   34 0.285714 -1
36 8 56 35 0.428571 -1
36 16  35 0.571429 -1
36 1  37 0.333333 -1
36 13  37 0.333333 -1
36 31  37 0.333333 -1
36   38 0.5 -1
36   38 0.5 -1
36 33  39 1 -1
36 24 27 40 1 -1
36   41 0.25 -1
36 4  41 0.5 -1
36   41 0.25 -1
36 27  42 0.666667 -1
36   42 0.333333 -1
36 31 29 43 0.428571 -1
36 33  43 0.571429 -1
36   44 0.285714 -1
36   44 0.285714 -1
36 27 10 44 0.428571 -1
36 1  45 0.571429 -1
36 20 13 45 0.428571 -1
36 24 5 46 0.375 -1
36   46 0.25 -1
36 54 7 46 0.375 -1
36 21 30 47 0.3 -1
36 45  47 0.4 -1
36 33 40 47 0.3 -1
36 54 19 48 0.333333 -1
36 23  48 0.444444 -1
36   48 0.222222 -1
36 54  49 0.363636 -1
36 13  49 0.363636 -1
36 1 31 49 0.272727 -1
36 40 51 50 0.375 -1
36   50 0.25 -1
36 31 57 50 0.375 -1
36 47 53 51 0.6 -1
36   51 0.4 -1
36   52 0.4 -1
36 59 39 52 0.6 -1
36 5 57 53 1 -1
36 33  54 0.571429 -1
36 53 24 54 0.428571 -1
36 45 44 55 0.272727 -1
36 29  55 0.363636 -1
36 33  55 0.363636 -1
36 17 51 56 1 -1
36   57 0.4 -1
36 33 11 57 0.6 -1
36 2 13 58 0.428571 -1
36   58 0.285714 -1
36   58 0.285714 -1
36 19  59 0.444444 -1
36 15 4 59 0.333333 -1
36   59 0.222222 -1
37 35 47 0 1 -1
37 19  1 0.666667 -1
37   1 0.333333 -1
37   2 0.333333 -1
37 17  2 0.666667 -1
37 2  3 0.5 -1
37 44  3 0.5 -1
37 33  4 0.363636 -1
37 23 9 4 0.272727 -1
37 55  4 0.363636 -1
37 6 45 5 1 -1
37 59  6 0.333333 -1
37 26  6 0.333333 -1
37 19  6 0.333333 -1
37 3 57 7 0.3 -1
37 16 2 7 0.3 -1
37 9  7 0.4 -1
37 5  8 0.571429 -1
37 24 29 8 0.428571 -1
37   9 1 -1
37   10 0.25 -1
37 8  10 0.5 -1
37   10 0.25 -1
37 24  11 0.4 -1
37 5 33 11 0.3 -1
37 43 5 11 0.3 -1
37   12 0.25 -1
37 7 3 12 0.375 -1
37 15 49 12 0.375 -1
37 16 49 13 1 -1
37   14 0.333333 -1
37   14 0.333333 -1
37   14 0.333333 -1
37 12  15 0.571429 -1
37 57 4 15 0.428571 -1
37 8 47 16 0.3 -1
37 45  16 0.4 -1
37 4 29 16 0.3 -1
37 49  17 0.666667 -1
37   17 0.333333 -1
37 57  18 0.333333 -1
37 31  18 0.333333 -1
37 53  18 0.333333 -1
37   19 0.2 -1
37 47  19 0.4 -1
37 54  19 0.4 -1
37 42  20 0.5 -1
37 52  20 0.5 -1
37   21 1 -1
37   22 1 -1
37 10 25 23 0.5 -1
37 13 42 23 0.5 -1
37   24 1 -1
37 57 21 25 1 -1
37   26 0.25 -1
37 51 3 26 0.375 -1
37 16 47 26 0.375 -1
37 43 51 27 1 -1
37 42  28 1 -1
37 54  29 0.5 -1
37 32  29 0.5 -1
37   30 0.333333 -1
37   30 0.333333 -1
37   30 0.333333 -1
37 8  31 0.333333 -1
37 27  31 0.333333 -1
37 3  31 0.333333 -1
37   32 0.5 -1
37   32 0.5 -1
37   33 0.4 -1
37 51 5 33 0.6 -1
37 30  34 1 -1
37 23  35 0.4 -1
37   35 0.2 -1
37 53  35 0.4 -1
37 42 8 36 0.333333 -1
37 2  36 0.444444 -1
37   36 0.222222 -1
37 36 57 38 0.6 -1
37   38 0.4 -1
37   39 0.333333 -1
37 15  39 0.666667 -1
37   40 0.4 -1
37 33 42 40 0.6 -1
37 23 43 41 0.6 -1
37   41 0.4 -1
37   42 0.333333 -1
37   42 0.333333 -1
37   42 0.333333 -1
37 57 9 43 0.428571 -1
37 46  43 0.571429 -1
37   44 0.5 -1
37   44 0.5 -1
37 4  45 0.4 -1
37 21  45 0.4 -1
37   45 0.2 -1
37   46 0.285714 -1
37   46 0.285714 -1
37 8 33 46 0.428571 -1
37 36 8 47 0.5 -1
37 57 42 47 0.5 -1
37   48 0.285714 -1
37   48 0.285714 -1
37 1 36 48 0.428571 -1
37 55  49 0.5 -1
37 27  49 0.5 -1
37   50 0.2 -1
37 38  50 0.4 -1
37 56  50 0.4 -1
37 23  51 1 -1
37 29  52 1 -1
37   53 0.333333 -1
37 39  53 0.666667 -1
37   54 0.333333 -1
37 48  54 0.666667 -1
37 52  55 0.4 -1
37   55 0.2 -1
37 53  55 0.4 -1
37 7  56 1 -1
37   57 1 -1
37 33 47 58 1 -1
37 36  59 1 -1
38 19  0 0.5 -1
38   0 0.25 -1
38   0 0.25 -1
38 11 9 1 0.375 -1
38 3 7 1 0.375 -1
38   1 0.25 -1
38 9  2 0.333333 -1
38 31  2 0.333333 -1
38 16  2 0.333333 -1
38   3 0.4 -1
38 35 9 3 0.6 -1
38 1 8 4 0.428571 -1
38 46  4 0.571429 -1
38 1  5 0.4 -1
38   5 0.2 -1
38 58  5 0.4 -1
38 22  6 0.4 -1
38   6 0.2 -1
38 27  6 0.4 -1
38 5 43 7 1 -1
38 9 3 8 1 -1
38 35 24 9 0.428571 -1
38 5  9 0.571429 -1
38   10 0.285714 -1
38 15 8 10 0.428571 -1
38   10 0.285714 -1
38   11 0.222222 -1
38 57 59 11 0.333333 -1
38 3  11 0.444444 -1
38   12 1 -1
38 1  13 0.666667 -1
38   13 0.333333 -1
38   14 0.25 -1
38 33 28 14 0.375 -1
38 2 54 14 0.375 -1
38 29  15 1 -1
38 42 57 16 1 -1
38 8  17 1 -1
38 33 13 18 0.3 -1
38 57 47 18 0.3 -1
38 56  18 0.4 -1
38 9  19 0.5 -1
38 29  19 0.5 -1
38   20 0.25 -1
38 8 5 20 0.375 -1
38 43 3 20 0.375 -1
38 43  21 0.4 -1
38 42 58 21 0.3 -1
38 0 4 21 0.3 -1
38   22 0.25 -1
38 19 1 22 0.375 -1
38 20 8 22 0.375 -1
38   23 1 -1
38 57 31 24 0.6 -1
38   24 0.4 -1
38 16 3 25 1 -1
38   26 0.5 -1
38   26 0.5 -1
38 4 45 27 0.5 -1
38 53 47 27 0.5 -1
38 3 37 28 1 -1
38 58 19 29 0.5 -1
38 31 30 29 0.5 -1
38 8 31 30 0.3 -1
38 19  30 0.4 -1
38 1 36 30 0.3 -1
38 59 51 31 1 -1
38   32 0.25 -1
38   32 0.25 -1
38 3  32 0.5 -1
38 24 59 33 1 -1
38 57 28 34 1 -1
38 23 3 35 0.5 -1
38 47 4 35 0.5 -1
38   36 0.5 -1
38   36 0.5 -1
38 43  37 0.666667 -1
38   37 0.333333 -1
38   39 1 -1
38 7  40 0.571429 -1
38 45 16 40 0.428571 -1
38 27 3 41 0.333333 -1
38 1  41 0.444444 -1
38   41 0.222222 -1
38 43 0 42 0.6 -1
38   42 0.4 -1
38 4 17 43 0.428571 -1
38 58  43 0.571429 -1
38 16  44 1 -1
38 9 1 45 0.428571 -1
38 35  45 0.571429 -1
38   46 1 -1
38 13  47 1 -1
38 56  48 1 -1
38 3  49 1 -1
38 29  50 1 -1
38 21 19 51 1 -1
38   52 0.333333 -1
38 57  52 0.666667 -1
38 45 1 53 0.375 -1
38   53 0.25 -1
38 46 3 53 0.375 -1
38 4  54 1 -1
38 20  55 1 -1
38 27  56 0.4 -1
38   56 0.2 -1
38 10  56 0.4 -1
38 7 15 57 1 -1
38   58 1 -1
38 13 4 59 0.375 -1
38   59 0.25 -1
38 47 16 59 0.375 -1
39   0 0.333333 -1
39 50  0 0.666667 -1
39   1 1 -1
39   2 0.333333 -1
39 38  2 0.666667 -1
39 7  3 0.666667 -1
39   3 0.333333 -1
39 46 24 4 0.6 -1
39   4 0.4 -1
39   5 0.25 -1
39   5 0.25 -1
39 16  5 0.5 -1
39 24 26 6 1 -1
39   7 0.4 -1
39 4 16 7 0.6 -1
39   8 1 -1
39 35 47 9 0.5 -1
39 4 1 9 0.5 -1
39   10 0.25 -1
39 19  10 0.5 -1
39   10 0.25 -1
39 13 43 11 1 -1
39   12 0.333333 -1
39 54  12 0.666667 -1
39   13 0.285714 -1
39 33 57 13 0.428571 -1
39   13 0.285714 -1
39 52 26 14 1 -1
39 5 3 15 0.272727 -1
39 57  15 0.363636 -1
39 43  15 0.363636 -1
39 4  16 1 -1
39   17 0.285714 -1
39 20 46 17 0.428571 -1
39   17 0.285714 -1
39 4 53 18 0.428571 -1
39 37  18 0.571429 -1
39 43 16 19 0.428571 -1
39   19 0.285714 -1
39   19 0.285714 -1
39   20 1 -1
39   21 0.2 -1
39 13  21 0.4 -1
39 3  21 0.4 -1
39 46  22 0.4 -1
39 36 49 22 0.3 -1
39 13 10 22 0.3 -1
39 43  23 0.571429 -1
39 9 47 23 0.428571 -1
39   24 0.333333 -1
39   24 0.333333 -1
39   24 0.333333 -1
39 29 43 25 1 -1
39 57 11 26 0.3 -1
39 4  26 0.4 -1
39 57 27 26 0.3 -1
39   27 1 -1
39 56  28 1 -1
39   29 1 -1
39 36  30 0.666667 -1
39   30 0.333333 -1
39 3  31 1 -1
39 1  32 0.666667 -1
39   32 0.333333 -1
39   33 0.285714 -1
39   33 0.285714 -1
39 19 5 33 0.428571 -1
39 20  34 0.5 -1
39 15  34 0.5 -1
39   35 0.333333 -1
39   35 0.333333 -1
39   35 0.333333 -1
39   36 1 -1
39 1  37 0.5 -1
39 57  37 0.5 -1
39 20  38 1 -1
39 9  40 0.4 -1
39   40 0.2 -1
39 46  40 0.4 -1
39 16 43 41 1 -1
39 21  42 1 -1
39   43 1 -1
39 24 42 44 0.6 -1
39   44 0.4 -1
39 43 4 45 0.428571 -1
39 47  45 0.571429 -1
39 36  46 0.5 -1
39 22  46 0.5 -1
39 4 8 47 0.428571 -1
39   47 0.285714 -1
39   47 0.285714 -1
39 14  48 1 -1
39 53 35 49 0.5 -1
39 36 52 49 0.5 -1
39 46  50 1 -1
39 3 36 51 0.272727 -1
39 33  51 0.363636 -1
39 42  51 0.363636 -1
39 20  52 0.5 -1
39   52 0.25 -1
39   52 0.25 -1
39 35 11 53 1 -1
39 46 5 54 0.6 -1
39   54 0.4 -1
39   55 1 -1
39 30 42 56 0.5 -1
39 43 59 56 0.5 -1
39   57 0.333333 -1
39 31  57 0.666667 -1
39   58 1 -1
39 3  59 0.333333 -1
39 11  59 0.333333 -1
39 29  59 0.333333 -1
40 21  0 0.5 -1
40   0 0.25 -1
40   0 0.25 -1
40 47 24 1 0.375 -1
40 56 46 1 0.375 -1
40   1 0.25 -1
40   2 1 -1
40   3 0.285714 -1
40   3 0.285714 -1
40 22 55 3 0.428571 -1
40 6 35 4 0.428571 -1
40 57  4 0.571429 -1
40   5 0.2 -1
40 9  5 0.4 -1
40 39  5 0.4 -1
40   6 0.4 -1
40 19 15 6 0.6 -1
40 43 15 7 1 -1
40   8 0.5 -1
40   8 0.5 -1
40 8  9 0.333333 -1
40 31  9 0.333333 -1
40 26  9 0.333333 -1
40 33 45 10 0.375 -1
40   10 0.25 -1
40 33 43 10 0.375 -1
40   11 1 -1
40 28  12 0.5 -1
40 35  12 0.5 -1
40 25  13 0.444444 -1
40   13 0.222222 -1
40 24 45 13 0.333333 -1
40 36 13 14 0.3 -1
40 46  14 0.4 -1
40 8 1 14 0.3 -1
40 4  15 1 -1
40 42  16 0.5 -1
40 0  16 0.5 -1
40 56 31 17 0.428571 -1
40   17 0.285714 -1
40   17 0.285714 -1
40 20 5 18 0.333333 -1
40 9 45 18 0.333333 -1
40 28 5 18 0.333333 -1
40 4 13 19 0.3 -1
40 45 43 19 0.3 -1
40 24  19 0.4 -1
40 39  20 0.4 -1
40 13  20 0.4 -1
40   20 0.2 -1
40   21 0.5 -1
40   21 0.5 -1
40 38  22 0.4 -1
40 57 33 22 0.3 -1
40 59 1 22 0.3 -1
40 33 53 23 1 -1
40   24 0.333333 -1
40 13  24 0.666667 -1
40   25 0.4 -1
40 26 8 25 0.6 -1
40 44  26 0.5 -1
40   26 0.25 -1
40   26 0.25 -1
40   27 0.222222 -1
40 47 46 27 0.333333 -1
40 53  27 0.444444 -1
40 46  28 0.571429 -1
40 21 35 28 0.428571 -1
40 57 59 29 0.272727 -1
40 52  29 0.363636 -1
40 31  29 0.363636 -1
40 19 29 30 1 -1
40 37  31 0.363636 -1
40 23 3 31 0.272727 -1
40 53  31 0.363636 -1
40 4  32 1 -1
40 19  33 0.4 -1
40 9  33 0.4 -1
40   33 0.2 -1
40 19  34 0.5 -1
40 8  34 0.5 -1
40   35 0.222222 -1
40 9 17 35 0.333333 -1
40 48  35 0.444444 -1
40 56  36 0.666667 -1
40   36 0.333333 -1
40   37 1 -1
40 7  38 1 -1
40   39 0.25 -1
40   39 0.25 -1
40 38  39 0.5 -1
40   41 0.2 -1
40 19  41 0.4 -1
40 13  41 0.4 -1
40   42 0.285714 -1
40 21 47 42 0.428571 -1
40   42 0.285714 -1
40 8 56 43 0.428571 -1
40   43 0.285714 -1
40   43 0.285714 -1
40 21 5 44 0.5 -1
40 54 55 44 0.5 -1
40 57  45 1 -1
40 23  46 0.571429 -1
40 9 24 46 0.428571 -1
40   47 0.285714 -1
40   47 0.285714 -1
40 22 39 47 0.428571 -1
40 57  48 0.571429 -1
40 17 45 48 0.428571 -1
40 29 7 49 1 -1
40 21  50 0.4 -1
40 36  50 0.4 -1
40   50 0.2 -1
40 42 21 51 0.6 -1
40   51 0.4 -1
40 59  52 0.5 -1
40 4  52 0.5 -1
40 14  53 0.571429 -1
40 13 45 53 0.428571 -1
40 47 46 54 1 -1
40 57 2 55 1 -1
40 35 45 56 0.428571 -1
40   56 0.285714 -1
40   56 0.285714 -1
40 10 5 57 0.5 -1
40 42 1 57 0.5 -1
40   58 0.4 -1
40 54 3 58 0.6 -1
40   59 0.5 -1
40   59 0.5 -1
41 1 29 0 1 -1
41 43  1 1 -1
41   2 0.285714 -1
41 53 1 2 0.428571 -1
41   2 0.285714 -1
41 13  3 0.5 -1
41   3 0.25 -1
41   3 0.25 -1
41 43 15 4 1 -1
41   5 0.222222 -1
41 7  5 0.444444 -1
41 24 43 5 0.333333 -1
41   6 0.333333 -1
41   6 0.333333 -1
41   6 0.333333 -1
41 57 44 7 0.5 -1
41 29 23 7 0.5 -1
41   8 0.333333 -1
41 29  8 0.666667 -1
41   9 0.222222 -1
41 19  9 0.444444 -1
41 16 29 9 0.333333 -1
41 27 21 10 0.272727 -1
41 55  10 0.363636 -1
41 45  10 0.363636 -1
41 17  11 1 -1
41 16  12 0.666667 -1
41   12 0.333333 -1
41   13 0.2 -1
41 29  13 0.4 -1
41 36  13 0.4 -1
41   14 0.4 -1
41 52 9 14 0.6 -1
41   15 0.25 -1
41 8  15 0.5 -1
41   15 0.25 -1
41 51 1 16 1 -1
41 7  17 1 -1
41 53 2 18 0.428571 -1
41 5  18 0.571429 -1
41   19 1 -1
41 9 10 20 1 -1
41 22 55 21 0.333333 -1
41 45 39 21 0.333333 -1
41 28 45 21 0.333333 -1
41 33  22 0.4 -1
41 19  22 0.4 -1
41   22 0.2 -1
41 9  23 0.666667 -1
41   23 0.333333 -1
41   24 0.5 -1
41   24 0.5 -1
41   25 0.5 -1
41   25 0.5 -1
41 59 56 26 0.6 -1
41   26 0.4 -1
41 24 26 27 1 -1
41 8  28 0.666667 -1
41   28 0.333333 -1
41   29 1 -1
41   30 1 -1
41   31 1 -1
41   32 1 -1
41 3  33 0.444444 -1
41   33 0.222222 -1
41 20 48 33 0.333333 -1
41 47  34 0.333333 -1
41 46  34 0.333333 -1
41 28  34 0.333333 -1
41 57  35 0.5 -1
41 24  35 0.5 -1
41   36 0.333333 -1
41 6  36 0.666667 -1
41   37 1 -1
41   38 0.25 -1
41   38 0.25 -1
41 29  38 0.5 -1
41 36  39 0.4 -1
41 4  39 0.4 -1
41   39 0.2 -1
41   40 0.4 -1
41 19 16 40 0.6 -1
41 31  42 0.571429 -1
41 20 5 42 0.428571 -1
41 9 57 43 0.3 -1
41 33  43 0.4 -1
41 24 11 43 0.3 -1
41 31 17 44 0.5 -1
41 52 13 44 0.5 -1
41 27  45 1 -1
41 30 3 46 1 -1
41 23  47 1 -1
41 7  48 0.571429 -1
41 0 53 48 0.428571 -1
41 55 22 49 0.428571 -1
41 45  49 0.571429 -1
41   50 0.333333 -1
41 4  50 0.666667 -1
41 46 29 51 0.6 -1
41   51 0.4 -1
41 42 14 52 0.5 -1
41 11 10 52 0.5 -1
41 48  53 0.444444 -1
41 24 20 53 0.333333 -1
41   53 0.222222 -1
41 23 27 54 0.6 -1
41   54 0.4 -1
41 43 23 55 0.3 -1
41 36  55 0.4 -1
41 5 16 55 0.3 -1
41   56 0.222222 -1
41 11 4 56 0.333333 -1
41 8  56 0.444444 -1
41   57 0.333333 -1
41 47  57 0.666667 -1
41 48 27 58 0.428571 -1
41   58 0.285714 -1
41   58 0.285714 -1
41   59 0.4 -1
41 56 35 59 0.6 -1
42   0 0.25 -1
42 5 13 0 0.375 -1
42 4 15 0 0.375 -1
42 54 9 1 0.428571 -1
42 49  1 0.571429 -1
42 20  2 1 -1
42 56  3 0.4 -1
42   3 0.2 -1
42 37  3 0.4 -1
42 22  4 1 -1
42 13 23 5 1 -1
42 46  6 1 -1
42 6 3 7 0.6 -1
42   7 0.4 -1
42 44  8 0.5 -1
42 45  8 0.5 -1
42 30  9 0.571429 -1
42 56 23 9 0.428571 -1
42 57  10 0.5 -1
42 54  10 0.5 -1
42 33  11 1 -1
42 29  12 0.363636 -1
42 5  12 0.363636 -1
42 37 54 12 0.272727 -1
42 11 36 13 1 -1
42 57  14 0.666667 -1
42   14 0.333333 -1
42   15 0.4 -1
42 17 21 15 0.6 -1
42 57 46 16 1 -1
42 13 51 17 0.5 -1
42 37 8 17 0.5 -1
42 5 4 18 0.5 -1
42 44 6 18 0.5 -1
42   19 1 -1
42   20 0.25 -1
42 59  20 0.5 -1
42   20 0.25 -1
42 4  21 0.363636 -1
42 47  21 0.363636 -1
42 28 20 21 0.272727 -1
42 29 45 22 0.428571 -1
42 58  22 0.571429 -1
42 8 40 23 0.375 -1
42   23 0.25 -1
42 57 4 23 0.375 -1
42 7 49 24 0.428571 -1
42   24 0.285714 -1
42   24 0.285714 -1
42 15  25 0.5 -1
42   25 0.25 -1
42   25 0.25 -1
42 13 27 26 1 -1
42 8  27 0.4 -1
42   27 0.2 -1
42 13  27 0.4 -1
42 17  28 1 -1
42 43  29 0.571429 -1
42 16 1 29 0.428571 -1
42 31  30 1 -1
42 1 57 31 1 -1
42   32 0.5 -1
42   32 0.5 -1
42 3  33 1 -1
42 33  34 0.4 -1
42 2  34 0.4 -1
42   34 0.2 -1
42 8 31 35 0.6 -1
42   35 0.4 -1
42 4 19 36 0.333333 -1
42   36 0.222222 -1
42 33  36 0.444444 -1
42 9 38 37 0.272727 -1
42 33  37 0.363636 -1
42 40  37 0.363636 -1
42   38 0.4 -1
42 37 56 38 0.6 -1
42 26  39 0.363636 -1
42 46 43 39 0.272727 -1
42 10  39 0.363636 -1
42 21 8 40 1 -1
42 10 57 41 0.3 -1
42 33 53 41 0.3 -1
42 56  41 0.4 -1
42 46  43 0.4 -1
42 27  43 0.4 -1
42   43 0.2 -1
42 47  44 1 -1
42 33  45 0.363636 -1
42 21  45 0.363636 -1
42 16 13 45 0.272727 -1
42 56  46 0.4 -1
42   46 0.2 -1
42 28  46 0.4 -1
42   47 1 -1
42   48 1 -1
42   49 0.4 -1
42 56 8 49 0.6 -1
42 57 45 50 0.6 -1
42   50 0.4 -1
42   51 1 -1
42 31 36 52 0.3 -1
42 24 4 52 0.3 -1
42 15  52 0.4 -1
42 4 1 53 0.5 -1
42 46 40 53 0.5 -1
42 6 31 54 0.428571 -1
42 8  54 0.571429 -1
42   55 0.333333 -1
42 7  55 0.666667 -1
42 13  56 0.444444 -1
42 55 24 56 0.333333 -1
42   56 0.222222 -1
42   57 0.222222 -1
42 47 28 57 0.333333 -1
42 24  57 0.444444 -1
42   58 0.5 -1
42   58 0.5 -1
42   59 0.222222 -1
42 55  59 0.444444 -1
42 37 4 59 0.333333 -1
43 31  0 0.5 -1
43 35  0 0.5 -1
43   1 0.222222 -1
43 6  1 0.444444 -1
43 23 32 1 0.333333 -1
43   2 0.25 -1
43 21  2 0.5 -1
43   2 0.25 -1
43 13  3 0.571429 -1
43 28 5 3 0.428571 -1
43 47 33 4 0.272727 -1
43 18  4 0.363636 -1
43 24  4 0.363636 -1
43 23 46 5 0.375 -1
43 38 33 5 0.375 -1
43   5 0.25 -1
43   6 1 -1
43 1 26 7 0.428571 -1
43 58  7 0.571429 -1
43 47 57 8 1 -1
43   9 1 -1
43 27 56 10 0.272727 -1
43 44  10 0.363636 -1
43 53  10 0.363636 -1
43   11 1 -1
43   12 0.25 -1
43 24 21 12 0.375 -1
43 19 49 12 0.375 -1
43   13 1 -1
43 23  14 0.4 -1
43 9 30 14 0.3 -1
43 3 46 14 0.3 -1
43 16  15 1 -1
43   16 1 -1
43   17 0.4 -1
43 10 38 17 0.6 -1
43 40  18 0.5 -1
43   18 0.25 -1
43   18 0.25 -1
43 47  19 0.666667 -1
43   19 0.333333 -1
43   20 0.333333 -1
43 4  20 0.666667 -1
43   21 0.5 -1
43   21 0.5 -1
43 54 3 22 1 -1
43 53  23 0.444444 -1
43 45 33 23 0.333333 -1
43   23 0.222222 -1
43   24 0.4 -1
43 31 33 24 0.6 -1
43 54 4 25 0.6 -1
43   25 0.4 -1
43 16 54 26 0.272727 -1
43 13  26 0.363636 -1
43 42  26 0.363636 -1
43   27 1 -1
43 57 1 28 0.5 -1
43 8 16 28 0.5 -1
43   29 0.4 -1
43 44 5 29 0.6 -1
43 1 7 30 0.333333 -1
43   30 0.222222 -1
43 56  30 0.444444 -1
43   31 0.333333 -1
43 9  31 0.666667 -1
43   32 0.222222 -1
43 24 28 32 0.333333 -1
43 10  32 0.444444 -1
43 11 45 33 0.333333 -1
43 47  33 0.444444 -1
43   33 0.222222 -1
43 4  34 0.5 -1
43 6  34 0.5 -1
43 3  35 0.363636 -1
43 9 33 35 0.272727 -1
43 46  35 0.363636 -1
43 11 33 36 0.428571 -1
43 30  36 0.571429 -1
43   37 0.333333 -1
43 4  37 0.666667 -1
43   38 0.333333 -1
43 56  38 0.666667 -1
43   39 1 -1
43   40 1 -1
43 27  41 0.4 -1
43 48  41 0.4 -1
43   41 0.2 -1
43 24  42 0.5 -1
43 23  42 0.5 -1
43 49  44 0.333333 -1
43 53  44 0.333333 -1
43 46  44 0.333333 -1
43   45 1 -1
43   46 1 -1
43 8 6 47 1 -1
43 31 59 48 0.5 -1
43 51 42 48 0.5 -1
43   49 0.333333 -1
43 23  49 0.666667 -1
43 8  50 0.571429 -1
43 42 18 50 0.428571 -1
43 19 10 51 0.5 -1
43 32 13 51 0.5 -1
43 6  52 0.4 -1
43 19 36 52 0.3 -1
43 33 54 52 0.3 -1
43 29  53 0.333333 -1
43 3  53 0.333333 -1
43 36  53 0.333333 -1
43 57 1 54 1 -1
43   55 1 -1
43   56 0.285714 -1
43 57 15 56 0.428571 -1
43   56 0.285714 -1
43   57 0.4 -1
43 40 2 57 0.6 -1
43 24 1 58 0.6 -1
43   58 0.4 -1
43 33 54 59 0.5 -1
43 21 11 59 0.5 -1
44   0 1 -1
44 33  1 1 -1
44 9 21 2 0.375 -1
44 48 58 2 0.375 -1
44   2 0.25 -1
44 1 11 3 0.375 -1
44 8 56 3 0.375 -1
44   3 0.25 -1
44 16  4 0.4 -1
44   4 0.2 -1
44 47  4 0.4 -1
44 1 16 5 0.6 -1
44   5 0.4 -1
44 1  6 0.4 -1
44 36 28 6 0.3 -1
44 57 25 6 0.3 -1
44 21  7 1 -1
44   8 0.333333 -1
44 9  8 0.666667 -1
44 21  9 0.571429 -1
44 40 8 9 0.428571 -1
44 47  10 0.4 -1
44 27  10 0.4 -1
44   10 0.2 -1
44 5 31 11 0.272727 -1
44 26  11 0.363636 -1
44 57  11 0.363636 -1
44 13  12 1 -1
44 16 37 13 1 -1
44 0 5 14 0.3 -1
44 24  14 0.4 -1
44 1 42 14 0.3 -1
44 11 24 15 1 -1
44 46  16 0.363636 -1
44 36  16 0.363636 -1
44 4 13 16 0.272727 -1
44   17 1 -1
44   18 1 -1
44 56  19 1 -1
44   20 1 -1
44 28  21 0.4 -1
44 17 25 21 0.3 -1
44 22 33 21 0.3 -1
44 56  22 0.5 -1
44 6  22 0.5 -1
44 55 46 23 1 -1
44 36  24 1 -1
44   25 1 -1
44   26 0.333333 -1
44 33  26 0.666667 -1
44 45 2 27 1 -1
44 21  28 0.333333 -1
44 50  28 0.333333 -1
44 7  28 0.333333 -1
44 47  29 0.333333 -1
44 5  29 0.333333 -1
44 8  29 0.333333 -1
44 36 10 30 0.6 -1
44   30 0.4 -1
44 4 8 31 0.428571 -1
44 24  31 0.571429 -1
44   32 1 -1
44   33 0.25 -1
44 4 42 33 0.375 -1
44 15 4 33 0.375 -1
44 53 35 34 0.6 -1
44   34 0.4 -1
44 45 9 35 1 -1
44   36 1 -1
44 5  37 0.4 -1
44 24 57 37 0.3 -1
44 30 10 37 0.3 -1
44 13  38 0.666667 -1
44   38 0.333333 -1
44 46  39 0.444444 -1
44 4 57 39 0.333333 -1
44   39 0.222222 -1
44   40 1 -1
44 20 16 41 0.3 -1
44 8 28 41 0.3 -1
44 47  41 0.4 -1
44 43 1 42 0.5 -1
44 20 31 42 0.5 -1
44 5  43 0.5 -1
44 33  43 0.5 -1
44   45 0.25 -1
44   45 0.25 -1
44 24  45 0.5 -1
44 9  46 0.363636 -1
