0 19  1 1 -1
6   48 0.25 -1
6 3  48 0.5 -1
6   48 0.25 -1
6   49 1 -1
6 26  50 0.5 -1
6 13  50 0.5 -1
6 7 14 51 1 -1
6 49  52 0.666667 -1
6   52 0.333333 -1
6 34 35 53 1 -1
6 56  54 1 -1
6   55 0.333333 -1
6 14  55 0.666667 -1
6 61 20 56 0.375 -1
6   56 0.25 -1
6 36 9 56 0.375 -1
6 32  57 1 -1
6 7 31 58 0.428571 -1
6   58 0.285714 -1
6   58 0.285714 -1
6 20  59 0.363636 -1
6 76 52 59 0.272727 -1
6 45  59 0.363636 -1
6   60 1 -1
6 48 10 61 0.6 -1
6   61 0.4 -1
6 13 51 62 0.333333 -1
6   62 0.222222 -1
6 31  62 0.444444 -1
6 12  63 0.666667 -1
6   63 0.333333 -1
6   64 0.25 -1
6   64 0.25 -1
6 59  64 0.5 -1
6 25 23 65 0.5 -1
6 13 29 65 0.5 -1
6 36  66 0.5 -1
6   66 0.25 -1
6   66 0.25 -1
6 37  67 0.444444 -1
6 55 77 67 0.333333 -1
6   67 0.222222 -1
6   68 1 -1
6   69 0.4 -1
6 26 73 69 0.6 -1
6 40 14 70 0.6 -1
6   70 0.4 -1
6 13 55 71 0.3 -1
6 23  71 0.4 -1
6 43 54 71 0.3 -1
6 17  72 0.333333 -1
6 67  72 0.333333 -1
6 55  72 0.333333 -1
6   73 1 -1
6 32  74 0.4 -1
6 35  74 0.4 -1
6   74 0.2 -1
6 29 49 75 0.428571 -1
6 30  75 0.571429 -1
6 61 14 76 0.5 -1
6 25 49 76 0.5 -1
6 10  77 0.666667 -1
6   77 0.333333 -1
6   78 0.4 -1
6 7 18 78 0.6 -1
6   79 1 -1
7 1 69 0 0.5 -1
7 25 61 0 0.5 -1
7 75 67 1 1 -1
7   2 0.4 -1
7 34 38 2 0.6 -1
7 10  3 0.571429 -1
7 76 54 3 0.428571 -1
7   4 0.5 -1
7   4 0.5 -1
7 25 52 5 0.3 -1
7 51 24 5 0.3 -1
7 48  5 0.4 -1
7   6 1 -1
7   8 0.5 -1
7   8 0.5 -1
7   9 0.333333 -1
7   9 0.333333 -1
7   9 0.333333 -1
7   10 0.4 -1
7 53 13 10 0.6 -1
7 40  11 0.444444 -1
7   11 0.222222 -1
7 29 35 11 0.333333 -1
7 1 34 12 1 -1
7   13 1 -1
7 54 23 14 1 -1
7 61  15 1 -1
7   16 0.285714 -1
7 15 45 16 0.428571 -1
7   16 0.285714 -1
7   17 0.2 -1
7 54  17 0.4 -1
7 19  17 0.4 -1
7 14  18 0.5 -1
7   18 0.25 -1
7   18 0.25 -1
7 38  19 1 -1
7 43 75 20 0.3 -1
7 55 14 20 0.3 -1
7 9  20 0.4 -1
7 15  21 1 -1
7 13  22 0.5 -1
7 25  22 0.5 -1
7 32 1 23 1 -1
7   24 0.222222 -1
7 18 26 24 0.333333 -1
7 68  24 0.444444 -1
7 29  25 1 -1
7   26 0.4 -1
7 64 70 26 0.6 -1
7 67  27 0.666667 -1
7   27 0.333333 -1
7   28 1 -1
7   29 0.222222 -1
7 0  29 0.444444 -1
7 8 13 29 0.333333 -1
7 75 12 30 0.3 -1
7 13  30 0.4 -1
7 69 20 30 0.3 -1
7   31 0.333333 -1
7   31 0.333333 -1
7   31 0.333333 -1
7 45 11 32 0.428571 -1
7 53  32 0.571429 -1
7 48 31 33 1 -1
7 37 73 34 0.3 -1
7 14 53 34 0.3 -1
7 26  34 0.4 -1
7   35 0.333333 -1
7 31  35 0.666667 -1
7 53 33 36 1 -1
7 54  37 1 -1
7 15 13 38 0.6 -1
7   38 0.4 -1
7 54  39 0.666667 -1
7   39 0.333333 -1
7 72 46 40 0.375 -1
7   40 0.25 -1
7 1 77 40 0.375 -1
7 0  41 1 -1
7 18  42 0.571429 -1
7 70 69 42 0.428571 -1
7   43 0.333333 -1
7 0  43 0.666667 -1
7 33 32 44 1 -1
7   45 0.4 -1
7 39 18 45 0.6 -1
7 31  46 1 -1
7 23 13 47 0.5 -1
7 20 18 47 0.5 -1
7 15  48 0.571429 -1
7 56 8 48 0.428571 -1
7   49 0.4 -1
7 48 25 49 0.6 -1
7 20 40 50 0.333333 -1
7 75  50 0.444444 -1
7   50 0.222222 -1
7   51 0.333333 -1
7 36  51 0.666667 -1
7 43  52 0.444444 -1
7 35 48 52 0.333333 -1
7   52 0.222222 -1
7 20  53 0.571429 -1
7 51 69 53 0.428571 -1
7 70 77 54 1 -1
7 20  55 0.666667 -1
7   55 0.333333 -1
7   56 0.5 -1
7   56 0.5 -1
7 33  57 0.444444 -1
7   57 0.222222 -1
7 18 43 57 0.333333 -1
7 76 34 58 0.428571 -1
7   58 0.285714 -1
7   58 0.285714 -1
7 18 14 59 0.428571 -1
7 74  59 0.571429 -1
7   60 1 -1
7   61 0.333333 -1
7   61 0.333333 -1
7   61 0.333333 -1
7 33 30 62 0.5 -1
7 0 1 62 0.5 -1
7   63 0.25 -1
7   63 0.25 -1
7 56  63 0.5 -1
7 53 40 64 0.333333 -1
7 31  64 0.444444 -1
7   64 0.222222 -1
7 2  65 0.363636 -1
7 69 33 65 0.272727 -1
7 69  65 0.363636 -1
7 30 14 66 0.5 -1
7 51 3 66 0.5 -1
7   67 0.333333 -1
7 8  67 0.666667 -1
7 58 34 68 1 -1
7 51  69 0.4 -1
7 73 49 69 0.3 -1
7 25 48 69 0.3 -1
7   70 1 -1
7 69  71 0.666667 -1
7   71 0.333333 -1
7 77 26 72 1 -1
7 40  73 0.444444 -1
7 13 64 73 0.333333 -1
7   73 0.222222 -1
7   74 1 -1
7 55 62 75 0.375 -1
7   75 0.25 -1
7 43 10 75 0.375 -1
7 39 59 76 1 -1
7   77 1 -1
7 35 13 78 1 -1
7 72 26 79 0.375 -1
7   79 0.25 -1
7 0 77 79 0.375 -1
8   0 0.4 -1
8 59 77 0 0.6 -1
8   1 0.285714 -1
8 24 31 1 0.428571 -1
8   1 0.285714 -1
8   2 0.5 -1
8   2 0.5 -1
8 70  3 1 -1
8 22  4 0.4 -1
8 29 52 4 0.3 -1
8 1 3 4 0.3 -1
8 0  5 0.5 -1
8 76  5 0.5 -1
8 69 46 6 0.5 -1
8 51 32 6 0.5 -1
8 31  7 0.571429 -1
8 0 43 7 0.428571 -1
8 2 45 9 0.333333 -1
8 0  9 0.444444 -1
8   9 0.222222 -1
8 61 32 10 0.3 -1
8 57  10 0.4 -1
8 46 26 10 0.3 -1
8 18 68 11 1 -1
8 70 35 12 0.333333 -1
8 69 15 12 0.333333 -1
8 4 31 12 0.333333 -1
8   13 1 -1
8 67 43 14 0.333333 -1
8 9 31 14 0.333333 -1
8 66 20 14 0.333333 -1
8 51 1 15 0.3 -1
8 0 19 15 0.3 -1
8 17  15 0.4 -1
8 48 13 16 0.5 -1
8 23 35 16 0.5 -1
8   17 0.4 -1
8 53 26 17 0.6 -1
8 1 38 18 1 -1
8 20 66 19 1 -1
8 29  20 0.4 -1
8   20 0.2 -1
8 13  20 0.4 -1
8   21 1 -1
8 46  22 1 -1
8   23 1 -1
8 33  24 1 -1
8   25 0.4 -1
8 51 77 25 0.6 -1
8 31  26 0.5 -1
8 1  26 0.5 -1
8 11  27 0.571429 -1
8 10 68 27 0.428571 -1
8 12 59 28 1 -1
8   29 1 -1
8 64 14 30 1 -1
8   31 0.25 -1
8   31 0.25 -1
8 30  31 0.5 -1
8 72 66 32 0.3 -1
8 31  32 0.4 -1
8 28 18 32 0.3 -1
8   33 1 -1
8 37 57 34 0.5 -1
8 72 29 34 0.5 -1
8   35 0.333333 -1
8   35 0.333333 -1
8   35 0.333333 -1
8 76  36 0.4 -1
8   36 0.2 -1
8 12  36 0.4 -1
8 66 7 37 0.333333 -1
8 66  37 0.444444 -1
8   37 0.222222 -1
8 29 1 38 1 -1
8 64  39 1 -1
8   40 1 -1
8 18 12 41 1 -1
8 14  42 0.666667 -1
8   42 0.333333 -1
8   43 0.4 -1
8 48 36 43 0.6 -1
8   44 1 -1
8 9  45 0.363636 -1
8 7  45 0.363636 -1
8 11 13 45 0.272727 -1
8 39  46 0.5 -1
8 69  46 0.5 -1
8 74 76 47 0.375 -1
8 70 15 47 0.375 -1
8   47 0.25 -1
8   48 0.222222 -1
8 77 15 48 0.333333 -1
8 11  48 0.444444 -1
8 66  49 1 -1
8 70  50 0.333333 -1
8 29  50 0.333333 -1
8 2  50 0.333333 -1
8   51 0.333333 -1
8   51 0.333333 -1
8   51 0.333333 -1
8 60  52 0.4 -1
8 24  52 0.4 -1
8   52 0.2 -1
8 66 38 53 0.428571 -1
8 56  53 0.571429 -1
8   54 0.333333 -1
8   54 0.333333 -1
8   54 0.333333 -1
8 29  55 0.363636 -1
8 76  55 0.363636 -1
8 74 54 55 0.272727 -1
8 11 70 56 0.428571 -1
8 67  56 0.571429 -1
8   57 1 -1
8 17 9 58 0.6 -1
8   58 0.4 -1
8 7 73 59 0.333333 -1
8 0 53 59 0.333333 -1
8 76 51 59 0.333333 -1
8 72 64 60 0.428571 -1
8 29  60 0.571429 -1
8 77  61 0.363636 -1
8 33  61 0.363636 -1
8 77 57 61 0.272727 -1
8   62 0.25 -1
8 25  62 0.5 -1
8   62 0.25 -1
8 61  63 0.363636 -1
8 9 49 63 0.272727 -1
8 19  63 0.363636 -1
8 30 70 64 0.6 -1
8   64 0.4 -1
8 1 66 65 1 -1
8 53 75 66 1 -1
8 9 56 67 0.428571 -1
8 23  67 0.571429 -1
8   68 0.333333 -1
8 14  68 0.666667 -1
8   69 0.285714 -1
8 53 3 69 0.428571 -1
8   69 0.285714 -1
8 56 61 70 1 -1
8 19  71 0.444444 -1
8   71 0.222222 -1
8 64 13 71 0.333333 -1
8   72 1 -1
8 60  73 0.571429 -1
8 13 26 73 0.428571 -1
8 1 31 74 0.272727 -1
8 33  74 0.363636 -1
8 50  74 0.363636 -1
8   75 0.222222 -1
8 35 64 75 0.333333 -1
8 29  75 0.444444 -1
8 11 31 76 1 -1
8   77 0.333333 -1
8 64  77 0.666667 -1
8 32 19 78 0.428571 -1
8 77  78 0.571429 -1
8   79 0.4 -1
8 36 38 79 0.6 -1
9 73  0 0.5 -1
9 59  0 0.5 -1
9 74  1 1 -1
9 55 56 2 0.333333 -1
9 59 58 2 0.333333 -1
9 55 1 2 0.333333 -1
9 26  3 1 -1
9 73  4 1 -1
9 14  5 0.4 -1
9 13  5 0.4 -1
9   5 0.2 -1
9 50 64 6 0.5 -1
9 37 18 6 0.5 -1
9   7 0.333333 -1
9 20  7 0.666667 -1
9   8 0.333333 -1
9   8 0.333333 -1
9   8 0.333333 -1
9   10 0.285714 -1
9   10 0.285714 -1
9 64 77 10 0.428571 -1
9 19  11 1 -1
9 55  12 0.333333 -1
9 59  12 0.333333 -1
9 34  12 0.333333 -1
9 66  13 1 -1
9 74 60 14 1 -1
9   15 0.285714 -1
9 20 26 15 0.428571 -1
9   15 0.285714 -1
9 41  16 0.444444 -1
9   16 0.222222 -1
9 23 74 16 0.333333 -1
9   17 0.5 -1
9   17 0.5 -1
9   18 0.4 -1
9 7 32 18 0.6 -1
9 49  19 1 -1
9 58  20 0.5 -1
9 34  20 0.5 -1
9   21 0.222222 -1
9 33 28 21 0.333333 -1
9 14  21 0.444444 -1
9   22 0.4 -1
9 41 66 22 0.6 -1
9   23 0.25 -1
9 38 49 23 0.375 -1
9 29 7 23 0.375 -1
9 37 18 24 0.6 -1
9   24 0.4 -1
9 47 38 25 0.6 -1
9   25 0.4 -1
9 12 66 26 0.333333 -1
9 35 50 26 0.333333 -1
9 7 30 26 0.333333 -1
9   27 1 -1
9 66 48 28 1 -1
9 36 47 29 0.3 -1
9 55 20 29 0.3 -1
9 77  29 0.4 -1
9 46 53 30 1 -1
9 13  31 0.444444 -1
9 40 49 31 0.333333 -1
9   31 0.222222 -1
9 30  32 0.571429 -1
9 64 1 32 0.428571 -1
9 61  33 1 -1
9   34 1 -1
9 77 11 35 1 -1
9 40 67 36 0.333333 -1
9   36 0.222222 -1
9 26  36 0.444444 -1
9 39 35 37 1 -1
9 49  38 1 -1
9   39 0.5 -1
9   39 0.5 -1
9 26  40 1 -1
9   41 0.25 -1
9   41 0.25 -1
9 54  41 0.5 -1
9   42 0.5 -1
9   42 0.5 -1
9   43 0.285714 -1
9 67 31 43 0.428571 -1
9   43 0.285714 -1
9 29 3 44 0.428571 -1
9 51  44 0.571429 -1
9 77  45 1 -1
9 23 51 46 1 -1
9 61 67 47 0.6 -1
9   47 0.4 -1
9   48 0.333333 -1
9 11  48 0.666667 -1
9   49 0.4 -1
9 31 67 49 0.6 -1
9 75  50 0.571429 -1
9 61 33 50 0.428571 -1
9   51 0.25 -1
9   51 0.25 -1
9 70  51 0.5 -1
9   52 0.222222 -1
9 31  52 0.444444 -1
9 8 53 52 0.333333 -1
9 74  53 0.666667 -1
9   53 0.333333 -1
9   54 0.4 -1
9 23 70 54 0.6 -1
9 50 76 55 0.333333 -1
9   55 0.222222 -1
9 32  55 0.444444 -1
9   56 1 -1
9   57 0.333333 -1
9   57 0.333333 -1
9   57 0.333333 -1
9 23 66 58 0.333333 -1
9 11 3 58 0.333333 -1
9 7 23 58 0.333333 -1
9   59 0.333333 -1
9   59 0.333333 -1
9   59 0.333333 -1
9 11 32 60 0.5 -1
9 7 64 60 0.5 -1
9 19 43 61 1 -1
9 74  62 1 -1
9 55 0 63 1 -1
9 37  64 0.444444 -1
9 31 32 64 0.333333 -1
9   64 0.222222 -1
9   65 0.2 -1
9 28  65 0.4 -1
9 34  65 0.4 -1
9 45 12 66 0.6 -1
9   66 0.4 -1
9   67 1 -1
9 54 67 68 0.6 -1
9   68 0.4 -1
9 2 29 69 1 -1
9   70 0.285714 -1
9   70 0.285714 -1
9 39 31 70 0.428571 -1
9 46  71 1 -1
9 22 7 72 0.428571 -1
9 45  72 0.571429 -1
9 38 35 73 0.6 -1
9   73 0.4 -1
9 43  74 0.4 -1
9   74 0.2 -1
9 32  74 0.4 -1
9 11 45 75 1 -1
9   76 1 -1
9 34  77 0.4 -1
9 69 20 77 0.3 -1
9 38 36 77 0.3 -1
9 69  78 0.363636 -1
9 12  78 0.363636 -1
9 30 14 78 0.272727 -1
9 61 49 79 1 -1
10 13 47 0 1 -1
10 35 32 1 0.6 -1
10   1 0.4 -1
10   2 0.25 -1
10   2 0.25 -1
10 63  2 0.5 -1
10 58  3 1 -1
10 45 53 4 0.428571 -1
10 61  4 0.571429 -1
10 30 25 5 0.333333 -1
10 13 50 5 0.333333 -1
10 66 55 5 0.333333 -1
10 17  6 0.666667 -1
10   6 0.333333 -1
10 50 76 7 0.428571 -1
10 46  7 0.571429 -1
10   8 0.25 -1
10   8 0.25 -1
10 37  8 0.5 -1
10 68 69 9 0.3 -1
10 14  9 0.4 -1
10 15 76 9 0.3 -1
10 36 75 11 0.272727 -1
10 1  11 0.363636 -1
10 61  11 0.363636 -1
10 56  12 0.5 -1
10   12 0.25 -1
10   12 0.25 -1
10   13 1 -1
10 46 48 14 0.428571 -1
10 66  14 0.571429 -1
10 9 25 15 1 -1
10 0 76 16 1 -1
10 20  17 0.5 -1
10 37  17 0.5 -1
10 7 61 18 0.333333 -1
10   18 0.222222 -1
10 23  18 0.444444 -1
10 25 22 19 0.6 -1
10   19 0.4 -1
10 49 76 20 0.6 -1
10   20 0.4 -1
10   21 0.4 -1
10 32 37 21 0.6 -1
10 9  22 0.571429 -1
10 48 37 22 0.428571 -1
10   23 1 -1
10   24 0.4 -1
10 57 69 24 0.6 -1
10 77  25 1 -1
10   26 0.25 -1
10   26 0.25 -1
10 18  26 0.5 -1
10   27 0.4 -1
10 54 18 27 0.6 -1
10   28 1 -1
10 40  29 0.5 -1
10 1  29 0.5 -1
10 35 14 30 1 -1
10 64 43 31 0.5 -1
10 38 46 31 0.5 -1
10 43 37 32 1 -1
10   33 0.2 -1
10 54  33 0.4 -1
10 13  33 0.4 -1
10 26  34 0.363636 -1
10 70  34 0.363636 -1
10 0 52 34 0.272727 -1
10 1  35 0.5 -1
10 34  35 0.5 -1
10 0  36 0.4 -1
10 62  36 0.4 -1
10   36 0.2 -1
10 39 36 37 1 -1
10 51  38 0.571429 -1
10 64 18 38 0.428571 -1
10 49  39 0.363636 -1
10 41 11 39 0.272727 -1
10 69  39 0.363636 -1
10 68  40 1 -1
10 64  41 0.5 -1
10   41 0.25 -1
10   41 0.25 -1
10   42 0.333333 -1
10 31  42 0.666667 -1
10 20 35 43 0.5 -1
10 52 23 43 0.5 -1
10   44 0.5 -1
10   44 0.5 -1
10 77  45 1 -1
10   46 0.285714 -1
10 79 64 46 0.428571 -1
10   46 0.285714 -1
10 0  47 0.4 -1
10 30 0 47 0.3 -1
10 53 46 47 0.3 -1
10 14 5 48 1 -1
10 46  49 0.5 -1
10 70  49 0.5 -1
10 20  50 0.363636 -1
10 8  50 0.363636 -1
10 53 51 50 0.272727 -1
10 69  51 1 -1
10 53 32 52 1 -1
10   53 0.333333 -1
10 5  53 0.666667 -1
10 37  54 0.666667 -1
10   54 0.333333 -1
10   55 0.5 -1
10   55 0.5 -1
10 53 41 56 0.375 -1
10   56 0.25 -1
10 75 51 56 0.375 -1
10   57 1 -1
10 37 74 58 0.6 -1
10   58 0.4 -1
10 73  59 1 -1
10 14 41 60 0.333333 -1
10   60 0.222222 -1
10 57  60 0.444444 -1
10   61 1 -1
10   62 0.285714 -1
10 77 20 62 0.428571 -1
10   62 0.285714 -1
10   63 1 -1
10 77  64 1 -1
10   65 0.4 -1
10 13 7 65 0.6 -1
10 26 19 66 0.375 -1
10   66 0.25 -1
10 77 46 66 0.375 -1
10   67 0.222222 -1
10 49 36 67 0.333333 -1
10 77  67 0.444444 -1
10 38 72 68 0.428571 -1
10 17  68 0.571429 -1
10 46  69 0.4 -1
10 0 31 69 0.3 -1
10 17 8 69 0.3 -1
10 1  70 0.5 -1
10   70 0.25 -1
10   70 0.25 -1
10 77 15 71 0.5 -1
10 14 24 71 0.5 -1
10 20 74 72 1 -1
10   73 1 -1
10 31  74 0.5 -1
10 69  74 0.5 -1
10   75 0.25 -1
10   75 0.25 -1
10 57  75 0.5 -1
10 61 7 76 1 -1
10   77 0.4 -1
10 0 43 77 0.6 -1
10 11  78 1 -1
10   79 0.5 -1
10   79 0.5 -1
11 70  0 0.5 -1
11   0 0.25 -1
11   0 0.25 -1
11 52 74 1 1 -1
11 77  2 0.4 -1
11 37  2 0.4 -1
11   2 0.2 -1
11   3 0.222222 -1
11 15 30 3 0.333333 -1
11 59  3 0.444444 -1
11 76  4 0.4 -1
11 66  4 0.4 -1
11   4 0.2 -1
11 55  5 1 -1
11   6 0.25 -1
11   6 0.25 -1
11 18  6 0.5 -1
11 12 39 7 1 -1
11 50 0 8 1 -1
11   9 0.285714 -1
11   9 0.285714 -1
11 23 51 9 0.428571 -1
11 36 54 10 1 -1
11   12 0.25 -1
11   12 0.25 -1
11 1  12 0.5 -1
11 49 10 13 0.5 -1
11 25 0 13 0.5 -1
11   14 0.4 -1
11 55 30 14 0.6 -1
11 14  15 0.5 -1
11 26  15 0.5 -1
11   16 1 -1
11 58  17 0.363636 -1
11 32 35 17 0.272727 -1
11 55  17 0.363636 -1
11   18 0.222222 -1
11 79 64 18 0.333333 -1
11 53  18 0.444444 -1
11 49 31 19 1 -1
11 14 57 20 0.333333 -1
11   20 0.222222 -1
11 14  20 0.444444 -1
11 13 29 21 0.5 -1
11 23 76 21 0.5 -1
11 37  22 1 -1
11 60  23 1 -1
11 57 26 24 0.375 -1
11   24 0.25 -1
11 41 29 24 0.375 -1
11   25 0.25 -1
11   25 0.25 -1
11 9  25 0.5 -1
11 14 7 26 0.333333 -1
11 35  26 0.444444 -1
11   26 0.222222 -1
11 12  27 0.5 -1
11 30  27 0.5 -1
11   28 0.285714 -1
11   28 0.285714 -1
11 51 47 28 0.428571 -1
11 52  29 1 -1
11 51 31 30 0.428571 -1
11   30 0.285714 -1
11   30 0.285714 -1
11 9 73 31 1 -1
11 72 35 32 0.375 -1
11 31 30 32 0.375 -1
11   32 0.25 -1
11   33 1 -1
11   34 0.5 -1
11   34 0.5 -1
11 23  35 0.4 -1
11 53 23 35 0.3 -1
11 7 15 35 0.3 -1
11   36 0.5 -1
11   36 0.5 -1
11   37 1 -1
11 32  38 1 -1
11 66  39 1 -1
11   40 0.333333 -1
11 9  40 0.666667 -1
11 21 19 41 0.428571 -1
11 31  41 0.571429 -1
11 47  42 0.571429 -1
11 64 20 42 0.428571 -1
11 26 8 43 0.375 -1
11 60 74 43 0.375 -1
11   43 0.25 -1
11   44 0.25 -1
11 53 46 44 0.375 -1
11 72 13 44 0.375 -1
11 64 10 45 1 -1
11 0  46 0.444444 -1
11   46 0.222222 -1
11 1 3 46 0.333333 -1
11 72  47 0.5 -1
11 12  47 0.5 -1
11   48 0.285714 -1
11   48 0.285714 -1
11 23 36 48 0.428571 -1
11 2  49 1 -1
11 52 14 50 1 -1
11   51 0.5 -1
11   51 0.5 -1
11 3  52 0.363636 -1
11 76  52 0.363636 -1
11 7 32 52 0.272727 -1
11   53 1 -1
11 33 0 54 0.6 -1
11   54 0.4 -1
11 13 68 55 0.375 -1
11   55 0.25 -1
11 5 14 55 0.375 -1
11 64  56 0.571429 -1
11 9 33 56 0.428571 -1
11   57 0.4 -1
11 18 3 57 0.6 -1
11   58 0.4 -1
11 51 26 58 0.6 -1
11   59 0.285714 -1
11   59 0.285714 -1
11 29 56 59 0.428571 -1
11 18  60 1 -1
11 20 34 61 0.3 -1
11 7 56 61 0.3 -1
11 20  61 0.4 -1
11 30 77 62 0.428571 -1
11 64  62 0.571429 -1
11   63 0.5 -1
11   63 0.5 -1
11   64 0.25 -1
11   64 0.25 -1
11 52  64 0.5 -1
11   65 0.333333 -1
11 76  65 0.666667 -1
11   66 0.25 -1
11 24 47 66 0.375 -1
11 49 43 66 0.375 -1
11   67 0.222222 -1
11 0 70 67 0.333333 -1
11 3  67 0.444444 -1
11   68 0.5 -1
11   68 0.5 -1
11 14  69 1 -1
11 66  70 0.4 -1
11 1 38 70 0.3 -1
11 3 14 70 0.3 -1
11 29  71 0.4 -1
11 25 17 71 0.3 -1
11 1 60 71 0.3 -1
11 0 76 72 1 -1
11 13 23 73 0.5 -1
11 15 46 73 0.5 -1
11 79 66 74 0.6 -1
11   74 0.4 -1
11 26  75 0.666667 -1
11   75 0.333333 -1
11 46  76 0.571429 -1
11 38 6 76 0.428571 -1
11 14 23 77 1 -1
11 74  78 0.666667 -1
11   78 0.333333 -1
11   79 0.4 -1
11 31 0 79 0.6 -1
12   0 0.2 -1
12 49  0 0.4 -1
12 60  0 0.4 -1
12 26  1 1 -1
12   2 1 -1
12 7  3 0.4 -1
12 11 52 3 0.3 -1
12 56 31 3 0.3 -1
12 11 1 4 0.333333 -1
12 11  4 0.444444 -1
12   4 0.222222 -1
12 73  5 0.363636 -1
12 66 18 5 0.272727 -1
12 36  5 0.363636 -1
12 38  6 0.666667 -1
12   6 0.333333 -1
12 58  7 0.444444 -1
12 77 25 7 0.333333 -1
12   7 0.222222 -1
12   8 0.285714 -1
12 45 60 8 0.428571 -1
12   8 0.285714 -1
12 53  9 1 -1
12 32  10 1 -1
12 13  11 0.5 -1
12 77  11 0.5 -1
12 11 38 13 0.375 -1
12   13 0.25 -1
12 14 38 13 0.375 -1
12 61 58 14 0.5 -1
12 55 20 14 0.5 -1
12   15 0.5 -1
12   15 0.5 -1
12 31  16 0.333333 -1
12 53  16 0.333333 -1
12 38  16 0.333333 -1
12   17 0.222222 -1
12 45  17 0.444444 -1
12 70 7 17 0.333333 -1
12 31  18 0.5 -1
12 74  18 0.5 -1
12 38  19 0.5 -1
12   19 0.25 -1
12   19 0.25 -1
12 23  20 0.571429 -1
12 0 9 20 0.428571 -1
12 31  21 0.666667 -1
12   21 0.333333 -1
12   22 1 -1
12 2  23 0.666667 -1
12   23 0.333333 -1
12   24 0.25 -1
12   24 0.25 -1
12 64  24 0.5 -1
12   25 1 -1
12 37  26 0.571429 -1
12 67 43 26 0.428571 -1
12 11 54 27 1 -1
12   28 0.5 -1
12   28 0.5 -1
12 43  29 0.666667 -1
12   29 0.333333 -1
12 25 47 30 0.5 -1
12 49 73 30 0.5 -1
12 48 73 31 0.5 -1
12 66 19 31 0.5 -1
12 40  32 1 -1
12 47  33 0.444444 -1
12 68 77 33 0.333333 -1
12   33 0.222222 -1
12 13 51 34 1 -1
12   35 1 -1
12 0 73 36 0.333333 -1
12   36 0.222222 -1
12 35  36 0.444444 -1
12 18  37 1 -1
12 74 7 38 1 -1
12 14  39 1 -1
12   40 0.285714 -1
12 56 76 40 0.428571 -1
12   40 0.285714 -1
12 74  41 0.5 -1
12 51  41 0.5 -1
12   42 0.4 -1
12 30 70 42 0.6 -1
12   43 0.4 -1
12 13 30 43 0.6 -1
12   44 1 -1
12 54 9 45 0.428571 -1
12   45 0.285714 -1
12   45 0.285714 -1
12   46 1 -1
12   47 1 -1
12 41  48 1 -1
12   49 0.5 -1
12   49 0.5 -1
12 46  50 0.4 -1
12 9  50 0.4 -1
12   50 0.2 -1
12 14  51 1 -1
12 49 0 52 0.428571 -1
12 50  52 0.571429 -1
12   53 0.25 -1
12 20 29 53 0.375 -1
12 56 18 53 0.375 -1
12   54 1 -1
12   55 0.222222 -1
12 29  55 0.444444 -1
12 23 20 55 0.333333 -1
12   56 0.5 -1
12   56 0.5 -1
12 11 14 57 0.272727 -1
12 19  57 0.363636 -1
12 7  57 0.363636 -1
12   58 1 -1
12 53 23 59 1 -1
12   60 1 -1
12   61 1 -1
12 1  62 1 -1
12   63 1 -1
12   64 1 -1
12   65 0.25 -1
12 64 55 65 0.375 -1
12 67 54 65 0.375 -1
12   66 0.25 -1
12   66 0.25 -1
12 31  66 0.5 -1
12   67 0.25 -1
12 19 70 67 0.375 -1
12 47 10 67 0.375 -1
12   68 0.2 -1
12 51  68 0.4 -1
12 0  68 0.4 -1
12 36  69 0.571429 -1
12 20 43 69 0.428571 -1
12   70 1 -1
12 37 60 71 1 -1
12 43 41 72 1 -1
12   73 0.2 -1
12 7  73 0.4 -1
12 5  73 0.4 -1
12 67  74 1 -1
12   75 1 -1
12 39 53 76 0.5 -1
12 66 16 76 0.5 -1
12 10  77 0.5 -1
12   77 0.25 -1
12   77 0.25 -1
12   78 0.285714 -1
12   78 0.285714 -1
12 35 13 78 0.428571 -1
12   79 0.222222 -1
12 32 29 79 0.333333 -1
12 13  79 0.444444 -1
13 46  0 0.571429 -1
13 1 15 0 0.428571 -1
13 11  1 0.5 -1
13 43  1 0.5 -1
13 15 10 2 0.6 -1
13   2 0.4 -1
13 76 20 3 0.375 -1
13   3 0.25 -1
13 55 26 3 0.375 -1
13 61 20 4 1 -1
13 66  5 0.363636 -1
13 35 53 5 0.272727 -1
13 8  5 0.363636 -1
13 38 73 6 0.5 -1
13 76 11 6 0.5 -1
13 29  7 1 -1
13   8 0.4 -1
13 46 9 8 0.6 -1
13 37  9 0.666667 -1
13   9 0.333333 -1
13 35 53 10 1 -1
13   11 0.25 -1
13 58 64 11 0.375 -1
13 69 41 11 0.375 -1
13 64  12 0.666667 -1
13   12 0.333333 -1
13 58 69 14 0.3 -1
13 21  14 0.4 -1
13 10 75 14 0.3 -1
13   15 0.4 -1
13 57 58 15 0.6 -1
13 38 26 16 0.333333 -1
13 1  16 0.444444 -1
13   16 0.222222 -1
13   17 0.222222 -1
13 38 41 17 0.333333 -1
13 20  17 0.444444 -1
13   18 0.285714 -1
13 26 38 18 0.428571 -1
13   18 0.285714 -1
13 31 74 19 1 -1
13 70  20 0.666667 -1
13   20 0.333333 -1
13   21 1 -1
13 40  22 0.333333 -1
13 64  22 0.333333 -1
13 11  22 0.333333 -1
13 41  23 0.4 -1
13 25 21 23 0.3 -1
13 0 53 23 0.3 -1
